layer,relative_depth,alpha,aligned_matched_shift_V,aligned_matched_shift_A,aligned_random_shift_V,aligned_random_shift_A,aligned_self_self_shift_V,aligned_self_self_shift_A,aligned_reader_reader_shift_V,aligned_reader_reader_shift_A,aligned_specificity_V,aligned_specificity_A,aligned_cohen_dz_V,aligned_cohen_dz_A,aligned_ci_95_low_V,aligned_ci_95_high_V,aligned_ci_95_low_A,aligned_ci_95_high_A,aligned_p_val_V,aligned_p_val_A,transfer_ratio_V,transfer_ratio_A,matched_shift_V,matched_shift_A,random_shift_V,random_shift_A,self_self_shift_V,self_self_shift_A,reader_reader_shift_V,reader_reader_shift_A,self_reader_shift_V,self_reader_shift_A,specificity_V,specificity_A,cohen_dz_V,cohen_dz_A,ci_95_low_V,ci_95_high_V,ci_95_low_A,ci_95_high_A,p_val_V,p_val_A
12,0.4444444444444444,-1.0,-0.020674060205362704,-0.020767376320700626,0.04673213736102274,-0.009975699063014995,-0.019462039807105497,-0.01629655783288242,-0.012184317269682646,-0.018807434364065557,-0.06740619756638544,-0.010791677257685631,-0.21186235758980193,-0.10191366085551026,-0.1354480941191369,-0.006100219686173611,-0.031203081429015015,0.008629780381530023,0.04061233973698522,0.32055138991772314,,,-0.09578425989102972,-0.032333374203650726,-0.07955353995580115,-0.028372631787390107,-0.07709910849959482,-0.02494670019016365,-0.12252574059161131,-0.03814696123367333,-0.09378020678095816,-0.02725703058125196,-0.016230719935228566,-0.0039607424162606195,-0.049958130478302366,-0.03723546993971751,-0.08357023439187682,0.04267706474809365,-0.02558936789567177,0.015635174619861913,0.6256248017125894,0.7160480191895326
12,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12,0.4444444444444444,0.5,0.01022593350074901,0.007677301814409139,-0.007256638410571975,0.0019417778968217243,0.00809632528633735,0.006508282596961484,0.007831050805057388,0.005507799927356773,0.017482571911320986,0.005735523917587415,0.1765706955133228,0.18797381679860248,-0.00040743534002451174,0.037951603589852625,0.00047289752793546055,0.011783422422034012,0.08687196108241128,0.06863027584752761,,,0.03304444773312368,0.011592736446167928,0.01233674671792174,0.006370378240882324,0.031207472325579827,0.01028525489676845,0.03931334077307474,0.011581278330533787,0.03634951788270955,0.010088047893802105,0.02070770101520194,0.005222358205285604,0.2104843391699918,0.17063557781463587,0.0048214446642231125,0.04152657696469266,-0.0001324073108129652,0.011619163820362821,0.04190757182744674,0.09783867577408711
12,0.4444444444444444,1.0,0.014490576715237355,0.012519307972872975,-0.008822112603515583,0.002284149461652757,0.013343932160589897,0.011297039578397136,0.00777829921044218,0.007309454857783458,0.023312689318752938,0.010235158511220218,0.16288580719320492,0.22081098122085904,-0.002087703049567399,0.05233703257713003,0.0021981171795528325,0.01957195794559173,0.11382169654653473,0.03301168510429201,,,0.047492248426774124,0.018143069417294738,0.012337165205875985,0.008439692551704875,0.04807560036982267,0.016828470374147864,0.04698606798938899,0.014903049716295183,0.053210303155377815,0.015644975130243016,0.03515508322089814,0.009703376865589863,0.24993428277192928,0.20881841929732237,0.012105462530165569,0.06391956068261355,0.0017839246415819925,0.019974344237574212,0.01616525817166826,0.04352068747689534
12,0.4444444444444444,1.5,0.015158544837822113,0.0148006171054794,-0.008252479366254103,0.0018175097615373281,0.015231046302731402,0.0137071079640007,0.006203035627708631,0.007671023915234526,0.023411024204076217,0.012983107343942072,0.14863200235652818,0.24163249591917935,-0.0036570765859324527,0.053896616483563115,0.003766084887597265,0.02425590805122973,0.14860950316667687,0.019935795787371768,,,0.04927749078681401,0.02079598712191799,0.006270190324312988,0.008069657885775405,0.05308012574938294,0.019767876614232783,0.04022176547628183,0.014339461196285125,0.05580454408502556,0.017286624212843032,0.04300730046250102,0.012726329236142586,0.2805836653771779,0.2365803413034971,0.017646178957152578,0.07463109163418717,0.003126120321266731,0.024215849130623912,0.007152380838709875,0.02259493640839494
13,0.48148148148148145,-1.0,-0.020223075148111697,-0.019774424578838545,0.04499692828999374,-0.00957521301267103,-0.014083297262764236,-0.014958783270428303,-0.013132916995036131,-0.016881949272973745,-0.06522000343810544,-0.010199211566167515,-0.21867325709734162,-0.09569802525641966,-0.12774841565482148,-0.007705666206536924,-0.03137486697277059,0.009177419756902635,0.03470510599485889,0.35080440736846963,,,-0.0758747571480769,-0.031146167982125123,-0.06033961883580471,-0.028032363815387307,-0.05879270457684527,-0.02358845559198856,-0.09358427120565042,-0.033281057132477455,-0.0642414988990589,-0.021506425341074175,-0.015535138312272191,-0.003113804166737816,-0.050939116163927815,-0.029094640217499076,-0.07954862107890844,0.038500827502758496,-0.02443646177067717,0.016247423010488198,0.6188631960062045,0.7762125234500351
13,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13,0.48148148148148145,0.5,0.008787511986817384,0.007297441751041522,-0.007269886945940819,0.0017165695741631442,0.005052989104660159,0.005436529571638825,0.004139268259925906,0.0044241263251984615,0.016057398932758205,0.005580872176878378,0.1621018614188294,0.1826822637240469,-0.0017458456567209168,0.03620210906274221,0.0001150659284601762,0.011656116762201678,0.11554869201283982,0.07665387801205867,,,0.0259732532585371,0.010680435032330035,0.004515859766338994,0.005727956693904616,0.021532060144913767,0.00898900249235482,0.0290569681843319,0.01035137601619234,0.022391207818336423,0.007643261708425618,0.021457393492198107,0.0049524783384254185,0.2189111878856191,0.16153482272711125,0.0060076037290673545,0.04231720574343187,-0.00028395830655015864,0.011157598145473317,0.03451297140908627,0.1168108463785532
13,0.48148148148148145,1.0,0.010547863587950854,0.011370063008910128,-0.00936021413866626,0.002223762433726064,0.007255428864019808,0.009472931801792947,0.004091003485148635,0.005942272732505739,0.019908077726617113,0.009146300575184063,0.13905144735825045,0.19673122203076107,-0.00538910788410519,0.04796100869786177,0.0011601506220537963,0.018691867973580738,0.1762865886884492,0.056896471795261465,,,0.033361652594636075,0.016754443918737195,-0.0013720160883768928,0.007503794699297471,0.030705295923265652,0.01459967639542642,0.030401498996924042,0.013120621913190364,0.030787349416692405,0.010920747370704725,0.03473366868301297,0.009250649219439723,0.24759792506456557,0.19906504708993616,0.012361371009367092,0.06333591964542618,0.00131119422944585,0.019296882489671617,0.01715613566514823,0.05407205961255883
13,0.48148148148148145,1.5,0.010149120692015077,0.013525574327644682,-0.00810984560629772,0.0019137882169876403,0.006225287906626474,0.010948163712226863,0.0009661746665951265,0.005764031592188856,0.018258966298312796,0.011611786110657041,0.11466237751685437,0.215667183964665,-0.011158063380342271,0.05005185515731704,0.002173868616384905,0.022678981792751587,0.26407436422844005,0.037213640714211994,,,0.02821409676909613,0.019002496583862466,-0.013285947107960642,0.006509404130918957,0.030888540664798098,0.016870281650503378,0.01853073243100849,0.012352134037189119,0.026856838349894774,0.01118169447728006,0.041500043877056775,0.01249309245294351,0.26813730296983884,0.2328997614931393,0.016394314980695116,0.07418410549905471,0.0030411736647287468,0.0238209196772143,0.010037760539360506,0.02472471841785556
