r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,layer,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directly non-transferable / poorly alignable representation,0,Condition_affective
0.9962267651188219,0.9963100546298009,0.970701586049769,0.9719136242802876,0.9713076051650282,0.9987556472768956,0.9917721188032169,Shared Geometry,1,Condition_affective
0.9992050715771229,0.9991775487348239,0.9646219364816464,0.9766735367382733,0.9706477366099598,0.9986157876578803,0.9913262516179173,Shared Geometry,2,Condition_affective
0.999295522740634,0.9993119839383389,0.9435374588100826,0.9612893709379353,0.9524134148740089,0.998143940852863,0.9887959303527953,Shared Geometry,3,Condition_affective
0.9990911758589748,0.9990848518182864,0.9110424973547434,0.9147357107285843,0.9128891040416638,0.9973779875084288,0.9873812461996195,Shared Geometry,4,Condition_affective
0.9987244583106079,0.9988882940086171,0.8269475521941569,0.8342746722934858,0.8306111122438213,0.995515894824699,0.9854467253911845,Shared Geometry,5,Condition_affective
0.9983781516502982,0.9984678437769519,0.8193518680955346,0.8132737590698815,0.816312813582708,0.9897343653328592,0.9847235753716668,Shared Geometry,6,Condition_affective
0.998894451822319,0.9988507884663224,0.8456056333754716,0.8709909722386117,0.8582983028070417,0.9905763402331287,0.9815599190055222,Shared Geometry,7,Condition_affective
0.9981554787947263,0.9985234710592346,0.7881923145793102,0.6804289958613223,0.7343106552203162,0.9908117141525987,0.9752646810430957,Shared Geometry,8,Condition_affective
0.9977466368898487,0.9978829410124175,0.6639872331623577,0.7607735162004482,0.712380374681403,0.9868760402665071,0.9680923006114557,Shared Geometry,9,Condition_affective
0.998062937448925,0.9978990381735194,0.5148770787475991,0.6482922550343541,0.5815846668909765,0.9821950433257879,0.9563603424824894,Shared Geometry,10,Condition_affective
0.9982225729503283,0.9981570106103655,0.37076087157985305,0.5335822189636341,0.4521715452717436,0.9743345640349239,0.9373795216758496,Shared Geometry,11,Condition_affective
0.9981915317837602,0.9983499977869812,0.17384373638455608,0.5188854427065298,0.34636458954554294,0.9680470131548846,0.9309523306077124,Shared Geometry,12,Condition_affective
0.9978895499929328,0.9982987878059937,0.21790824670481534,0.28590455225219835,0.25190639947850685,0.9526083722032619,0.9267154571622266,Alignable Geometry,13,Condition_affective
0.998592611676744,0.998844200250001,0.13251705205871356,0.4599665016898694,0.2962417768742915,0.9468196876171544,0.9289944461782359,Alignable Geometry,14,Condition_affective
0.9977302983510395,0.9985520605748538,-0.3312499711889083,0.3533092327989763,0.011029630805033996,0.9283286251370988,0.9030954173340575,Alignable Geometry,15,Condition_affective
0.9983924287811211,0.9991320639925868,-0.06944269066827036,-0.18614421818094984,0.0,0.91775538152068,0.8673504747856241,Alignable Geometry,16,Condition_affective
0.9986728994647932,0.9989812833896724,-0.7586138526682249,0.13192778330384713,0.0,0.9082237812030086,0.9135225464616274,Alignable Geometry,17,Condition_affective
0.9987882204569136,0.9990963897011599,-0.3601310050274167,0.3259387924368261,0.0,0.8987439511849618,0.8994466395672198,Alignable Geometry,18,Condition_affective
0.9988925261098405,0.9989794749602243,-0.22700553697395542,-0.01210138553999296,0.0,0.8845411272119093,0.9021712917289451,Alignable Geometry,19,Condition_affective
0.9985693358651765,0.9987802551861942,-0.2548457464013283,-0.07784921037841253,0.0,0.8632683250312457,0.8839911344514081,Alignable Geometry,20,Condition_affective
0.9984999434867351,0.9990115901775841,0.12811536992401107,-0.04627768197821558,0.040918843972897745,0.8274014261348371,0.8883449346104062,Alignable Geometry,21,Condition_affective
0.9984606515968871,0.9988057607110886,-0.9226155903673794,-0.19887883767583836,0.0,0.7943962575379223,0.8975318780054564,Alignable Geometry,22,Condition_affective
0.9983754517133324,0.9985052468198159,-1.1664023093035807,-0.8821532448362894,0.0,0.7983944210361882,0.8886077397865715,Alignable Geometry,23,Condition_affective
0.998578947675905,0.9988651137668719,-1.5132383213127714,-0.28247954365233574,0.0,0.8418948910504721,0.9022932411543763,Alignable Geometry,24,Condition_affective
0.9992535477891342,0.9994839171530079,-0.5935721788728272,-0.45854863254264777,0.0,0.8549755322775594,0.9098703813541551,Alignable Geometry,25,Condition_affective
0.9991589746441301,0.999506601552696,-0.42247796800022286,-0.740143007359515,0.0,0.8645924301848984,0.9098097503124543,Alignable Geometry,26,Condition_affective
0.9995938310940577,0.9997567288961164,-0.14114634192656705,-0.005795784814523808,0.0,0.8730074383252573,0.9132172284723417,Alignable Geometry,27,Condition_affective
0.9996872666480777,0.9998107963594488,0.026207406437909975,0.35353286224692704,0.1898701343424185,0.8884106774707679,0.9146944918349267,Alignable Geometry,28,Condition_affective
