layer,alpha,pair_id,emotion,sign_V,sign_A,aligned_matched_shift_V,aligned_matched_shift_A,aligned_random_shift_V,aligned_random_shift_A,aligned_self_self_shift_V,aligned_self_self_shift_A,aligned_reader_reader_shift_V,aligned_reader_reader_shift_A,aligned_specificity_V,aligned_specificity_A,matched_shift_V,matched_shift_A,random_shift_V,random_shift_A,self_self_shift_V,self_self_shift_A,reader_reader_shift_V,reader_reader_shift_A,self_reader_shift_V,self_reader_shift_A,specificity_V,specificity_A
5,-1.0,P_terror-d1-v3,terror,-1,1,0.06628761113090587,-0.02794285765057225,-0.060754124612572014,0.03877239799653509,0.07849484458737344,-0.03923864306438496,-0.0454066618506741,0.016696878578156493,0.12704173574347788,-0.06671525564710734,-0.06628761113090587,-0.02794285765057225,0.060754124612572014,0.03877239799653509,-0.07849484458737344,-0.03923864306438496,0.0454066618506741,0.016696878578156493,0.05191956645734486,0.015561116503843841,-0.12704173574347788,-0.06671525564710734
5,-1.0,P_terror-d2-v3,terror,-1,1,-0.005916371476915483,0.04412150395004133,0.060638206726186805,-0.03810551301675069,0.07965456328780007,0.027890149378860585,-0.24903852789778025,0.16218733583846934,-0.06655457820310229,0.08222701696679202,0.005916371476915483,0.04412150395004133,-0.060638206726186805,-0.03810551301675069,-0.07965456328780007,0.027890149378860585,0.24903852789778025,0.16218733583846934,0.20116548294185588,0.15910150271361934,0.06655457820310229,0.08222701696679202
5,-1.0,P_terror-d2-v4,terror,-1,1,-0.09965207079301841,0.07645412198017532,0.011376477678108898,-0.006132929687087341,-0.08580016565759863,0.07810137196010469,-0.3745468578980127,0.22645699280701415,-0.11102854847112731,0.08258705166726266,0.09965207079301841,0.07645412198017532,-0.011376477678108898,-0.006132929687087341,0.08580016565759863,0.07810137196010469,0.3745468578980127,0.22645699280701415,0.4009817684590953,0.24196719540182876,0.11102854847112731,0.08258705166726266
5,-1.0,P_terror-d3-v3,terror,-1,1,0.06186568907507706,-0.03753903207921638,-0.04805404339500363,0.06832549192668402,0.023588232441530188,-0.01906369394522578,-0.036397504575643946,0.01653525458192151,0.10991973247008069,-0.1058645240059004,-0.06186568907507706,-0.03753903207921638,0.04805404339500363,0.06832549192668402,-0.023588232441530188,-0.01906369394522578,0.036397504575643946,0.01653525458192151,0.07684534839382451,0.038019725503678714,-0.10991973247008069,-0.1058645240059004
5,-1.0,P_terror-d3-v4,terror,-1,1,0.15558153683233122,-0.0459395042305939,0.030719143114960268,-0.0075317216705919066,0.18395941710588026,-0.0670167381193636,0.16686691576789636,-0.07632152674827264,0.12486239371737096,-0.03840778256000199,-0.15558153683233122,-0.0459395042305939,-0.030719143114960268,-0.0075317216705919066,-0.18395941710588026,-0.0670167381193636,-0.16686691576789636,-0.07632152674827264,-0.22175319251059644,-0.09672878456031508,-0.12486239371737096,-0.03840778256000199
5,-1.0,P_ecstasy-d1-v1,ecstasy,1,1,-0.07264259777917914,-0.027643851085951354,0.31695525774848843,0.14985336978961605,-0.0466901665606585,-0.0030356695036388714,0.0650657346085941,0.028441598094409493,-0.38959785552766757,-0.1774972208755674,-0.07264259777917914,-0.027643851085951354,0.31695525774848843,0.14985336978961605,-0.0466901665606585,-0.0030356695036388714,0.0650657346085941,0.028441598094409493,0.1357993549673684,0.07812013295821041,-0.38959785552766757,-0.1774972208755674
5,-1.0,P_ecstasy-d2-v1,ecstasy,1,1,-0.04623022629781248,-0.006567123870892644,-0.018935979799112435,0.0182239606266279,-0.14748284126383604,-0.04855288796158774,0.1427109991953519,0.08632432924954747,-0.027294246498700048,-0.024791084497520544,-0.04623022629781248,-0.006567123870892644,-0.018935979799112435,0.0182239606266279,-0.14748284126383604,-0.04855288796158774,0.1427109991953519,0.08632432924954747,0.08782653655268957,0.05853108531080364,-0.027294246498700048,-0.024791084497520544
5,-1.0,P_ecstasy-d2-v2,ecstasy,1,1,-0.03749791104907718,0.01704177981053867,0.19987404839261558,0.21329370858511076,0.006289352803763748,0.05454810052514425,0.5301653592590445,0.2770920451019796,-0.23737195944169276,-0.1962519287745721,-0.03749791104907718,0.01704177981053867,0.19987404839261558,0.21329370858511076,0.006289352803763748,0.05454810052514425,0.5301653592590445,0.2770920451019796,0.6446465148878016,0.3480596559351925,-0.23737195944169276,-0.1962519287745721
5,-1.0,P_ecstasy-d2-v3,ecstasy,1,1,-0.033239943450334763,0.014245245274675966,-0.03813816115333868,-0.0024422274697073476,-0.027556230572064244,0.015064681841842287,0.2991307124614355,0.15543647831797625,0.004898217703003915,0.016687472744383314,-0.033239943450334763,0.014245245274675966,-0.03813816115333868,-0.0024422274697073476,-0.027556230572064244,0.015064681841842287,0.2991307124614355,0.15543647831797625,0.30898843849870605,0.15614223468379107,0.004898217703003915,0.016687472744383314
5,-1.0,P_ecstasy-d2-v4,ecstasy,1,1,0.18270202371923894,0.10797341123664328,-0.08420050950275115,-0.04860429088880114,0.17302061172473238,0.11168525343457425,0.2942097618059467,0.17245724935265105,0.2669025332219901,0.15657770212544442,0.18270202371923894,0.10797341123664328,-0.08420050950275115,-0.04860429088880114,0.17302061172473238,0.11168525343457425,0.2942097618059467,0.17245724935265105,0.3302530726715176,0.19448936009210716,0.2669025332219901,0.15657770212544442
