r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,layer,target
-2.120525977034049e-13,-2.120525977034049e-13,-2.120525977034049e-13,-2.120525977034049e-13,0.0,0.0,-2.120525977034049e-13,Directly non-transferable / poorly alignable representation,0,Valence_human
0.9728220733933597,0.9752300466913082,-1.6974089049168373,-0.24998317021041205,0.0,0.9801501271107913,0.9521946196935326,Alignable Geometry,1,Valence_human
0.9908795752218875,0.9919281097942654,0.24178072873580236,0.5258238788811821,0.38380230380849223,0.981121562041536,0.9606964992442939,Shared Geometry,2,Valence_human
0.9941370245136402,0.9945975102808521,0.026115388442131682,-0.09456600904966073,0.0,0.9750882291620946,0.9528738863431866,Alignable Geometry,3,Valence_human
0.9959759956853517,0.9965315460680159,0.2803538045759142,0.18945985639661422,0.2349068304862642,0.9712255942000196,0.9459589826019579,Alignable Geometry,4,Valence_human
0.996350318177686,0.9971925778242563,0.17685710224675733,0.1988208175465329,0.18783895989664512,0.9755830704650476,0.935244338977328,Alignable Geometry,5,Valence_human
0.9960955242931668,0.9963537402840174,0.04231691731716991,-0.08322660264795423,0.0,0.9665145057150321,0.8943826524793261,Alignable Geometry,6,Valence_human
0.9960343880233421,0.996378433122998,-1.8245064728190052,-0.4400920690841972,0.0,0.9566470801737623,0.8817539624634826,Alignable Geometry,7,Valence_human
0.9968265646645477,0.9967365900325568,-1.889145346633974,-1.0355253271802427,0.0,0.9388240044669772,0.8676347031460274,Alignable Geometry,8,Valence_human
0.9959211726152031,0.9961116608088671,-1.7133788994886596,-1.109643731109892,0.0,0.914471362835449,0.8014035294141236,Alignable Geometry,9,Valence_human
0.9969279582082292,0.9967879492988214,-1.0317269542189105,-1.4045023348455166,0.0,0.9020740900672749,0.8267838345499896,Alignable Geometry,10,Valence_human
0.9950547685948581,0.9953021307180664,-1.8669631334359793,-1.2396642423188675,0.0,0.8740011545855174,0.809948492875976,Alignable Geometry,11,Valence_human
0.9975999651771338,0.996914783616797,-0.9202668427137926,-1.043402844852523,0.0,0.870280886115968,0.831924726090911,Alignable Geometry,12,Valence_human
0.9989157666767247,0.998577677823711,-0.0707692002424618,-0.6119526856336801,0.0,0.8609911223129048,0.853961490823018,Alignable Geometry,13,Valence_human
0.9993862169470586,0.9992873489882524,0.1809943784557524,0.01032435766389228,0.09565936805982234,0.8702655948218223,0.9035044937351918,Alignable Geometry,14,Valence_human
0.9998349927803645,0.9997875468476571,0.5710131211197502,0.5188034938803596,0.5449083075000549,0.8771990557628958,0.9301661581290755,Shared Geometry,15,Valence_human
0.9997526484452497,0.9996980047912576,0.6849344611132386,0.6706835317656195,0.677808996439429,0.8977504818650076,0.941615513859858,Shared Geometry,16,Valence_human
