r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,r2_cross_r_to_s_task_scaled,r2_cross_s_to_r_task_scaled,direct_transfer_score,direct_transfer_score_raw,direct_transfer_score_clipped,r2_pca_direct,r2_aligned_transfer,alignment_gain,rsa_correlation,geometry_pattern,is_held_out,layer,relative_depth,target
-1.0582823610352614,-0.9763006194074051,-26.129065561221203,-14.920914403633162,-3.6414758314392603,-2.651805475152653,-20.524989982427183,-20.524989982427183,0.0,-0.06941627981724041,0.04552489943369764,0.11494117925093805,0.9411156985111633,Operational: Task-Divergent Geometry,True,12,0.4444444444444444,Valence_human
-1.7581004906125934,-1.7640199062400788,-52.38097842313684,-9.54448202184656,-5.7539075000127164,-3.778577032636364,-30.9627302224917,-30.9627302224917,0.0,-0.05997352822146884,0.012314740146883607,0.07228826836835245,0.9411156985111633,Operational: Task-Divergent Geometry,True,12,0.4444444444444444,Arousal_human
-0.8813522440061339,-1.0151387365546785,-33.54202643028063,-11.058936600894617,-2.7910796714354644,-2.8415733012566777,-22.300481515587624,-22.300481515587624,0.0,0.17305028819225132,0.25264356308559854,0.07959327489334722,0.9334596131101478,Operational: Task-Divergent Geometry,True,13,0.48148148148148145,Valence_human
-1.7381943594500715,-1.6970170708355408,-98.83248509943895,-5.453938764066513,-5.761081874902003,-3.9653346748245752,-52.14321193175273,-52.14321193175273,0.0,-0.18640302202976056,0.03069731127888886,0.21710033330864942,0.9334596131101478,Operational: Task-Divergent Geometry,True,13,0.48148148148148145,Arousal_human
-0.9297990154385629,-1.0099395319426439,-15.261511531865832,-43.74432452791991,-3.490861452197942,-3.337191211800235,-29.502918029892868,-29.502918029892868,0.0,0.11220144403487298,0.18155675756228729,0.06935531352741431,0.9162507612460974,Operational: Task-Divergent Geometry,True,14,0.5185185185185185,Valence_human
-1.6306047528937984,-1.4716511076627472,-43.68849669391903,-20.28593871602892,-4.143542207849282,-3.7351711466830473,-31.987217704973972,-31.987217704973972,0.0,-0.0820645626264902,0.03381627346379967,0.11588083609028987,0.9162507612460974,Operational: Task-Divergent Geometry,True,14,0.5185185185185185,Arousal_human
-0.988262060003088,-0.97134156563612,-52.88520072681442,-20.467512510626346,-4.708923953865253,-2.988071879833907,-36.67635661872038,-36.67635661872038,0.0,-0.42833490488629944,0.1617278395796108,0.5900627444659102,0.8996239339644049,Operational: Task-Divergent Geometry,True,15,0.5555555555555556,Valence_human
-1.5359076893914518,-1.5460396960610523,-31.9976706040339,-47.03445833661628,-5.382397042318219,-5.5513791984370675,-39.51606447032509,-39.51606447032509,0.0,-0.12578442091617514,0.01535360789881346,0.1411380288149886,0.8996239339644049,Operational: Task-Divergent Geometry,True,15,0.5555555555555556,Arousal_human
-0.6422017205666111,-0.9538154640262031,-17.503366484698933,-11.504832206683224,-2.9145935354625014,-3.0110911179883244,-14.504099345691078,-14.504099345691078,0.0,0.1779400583726065,0.2797847851067531,0.10184472673414657,0.8919685351412789,Operational: Task-Divergent Geometry,True,16,0.5925925925925926,Valence_human
-1.3205341122172087,-1.748502844736167,-22.277975739402674,-14.077011687249609,-5.918574915406679,-5.314000170590191,-18.177493713326143,-18.177493713326143,0.0,-0.11324488479472361,0.06470962446549877,0.17795450926022238,0.8919685351412789,Operational: Task-Divergent Geometry,True,16,0.5925925925925926,Arousal_human
