pair_id,token_jaccard,relative_edit_distance,net_cue_aff,net_cue_neu,cue_difference,ppl_aff,ppl_neu,ppl_ratio
P_rage-d1-v1,0.3978494623655914,0.535181236673774,0,0,0,21.7356338732307,27.39765615735732,0.7933391438688708
P_rage-d1-v2,0.3655913978494624,0.4521575984990619,0,0,0,35.05350840853505,43.95840714008777,0.7974244266722681
P_rage-d1-v3,0.3177570093457944,0.6412078152753108,0,0,0,23.47741185253671,28.137625272744593,0.8343778407234734
P_rage-d1-v4,0.22018348623853212,0.6353591160220995,0,0,0,23.66479147591189,24.436416172847025,0.9684231247372654
P_rage-d2-v1,0.3333333333333333,0.5738636363636364,0,0,0,36.39203242082175,39.8175707293919,0.9139691558327365
P_rage-d2-v2,0.2604166666666667,0.6060070671378092,0,0,0,15.548311319382906,16.71921404162838,0.9299665851937369
P_rage-d2-v3,0.2871287128712871,0.6057046979865772,0,0,0,18.89389247407419,24.99059765911728,0.7560400105573765
P_rage-d2-v4,0.2872340425531915,0.572992700729927,0,0,0,31.003228045829964,25.574164228465314,1.2122870001372257
P_rage-d3-v1,0.27722772277227725,0.5706618962432916,0,1,-1,23.208666532970653,31.476497660699504,0.7373331698403994
P_rage-d3-v2,0.23529411764705882,0.6049149338374291,0,0,0,19.551015509633196,22.42431913665481,0.8718665890643923
P_rage-d3-v3,0.2558139534883721,0.576271186440678,0,0,0,21.50960468951577,29.778145377002062,0.722328529694106
P_rage-d3-v4,0.21428571428571427,0.6768953068592057,0,0,0,8.78440232661316,17.67389462147122,0.4970269438471383
P_grief-d1-v1,0.375,0.4570815450643777,1,0,1,14.927883767224928,15.776106094637681,0.9462336733438463
P_grief-d1-v2,0.26373626373626374,0.5477272727272727,0,0,0,18.749648273897662,12.388500879425031,1.5134718028365721
P_grief-d1-v3,0.2872340425531915,0.627906976744186,0,0,0,16.769555297684676,14.38294375560198,1.1659333733554904
P_grief-d1-v4,0.29347826086956524,0.5266272189349113,0,0,0,12.615980740215713,16.213679399019846,0.778107155792856
P_grief-d2-v1,0.4019607843137255,0.5403377110694184,0,0,0,23.884368582031026,23.747287404313873,1.0057724560119568
P_grief-d2-v2,0.43010752688172044,0.5114068441064639,0,0,0,22.61163213054928,23.01971697676264,0.9822723351074367
P_grief-d2-v3,0.39361702127659576,0.5028901734104047,0,0,0,26.362885244287508,27.27701970214847,0.9664869756912653
P_grief-d2-v4,0.5168539325842697,0.4540540540540541,0,0,0,18.005786666668033,24.28752548290916,0.741359424943437
P_grief-d3-v1,0.3541666666666667,0.5752895752895753,0,0,0,20.59328982857374,16.248205368845795,1.2674192683851664
P_grief-d3-v2,0.44047619047619047,0.5666666666666667,1,0,1,19.57825660997552,25.209129991788558,0.7766335387107473
P_grief-d3-v3,0.4069767441860465,0.4827586206896552,0,0,0,21.275463990561406,15.928615193376904,1.335675599956242
P_grief-d3-v4,0.22448979591836735,0.6331967213114754,0,1,-1,20.232811577094594,15.42099561904125,1.3120300896838213
P_terror-d1-v1,0.4358974358974359,0.41487279843444225,0,0,0,15.422613430717448,12.735140839517301,1.211028006210413
P_terror-d1-v2,0.3402061855670103,0.6302681992337165,0,0,0,14.834664649106509,17.08745509281961,0.868161098324065
P_terror-d1-v3,0.391304347826087,0.5274102079395085,0,0,0,15.21873547014648,16.651681555866737,0.9139458081240325
P_terror-d1-v4,0.30392156862745096,0.5895652173913043,0,0,0,18.749643803633695,14.35425660799551,1.306207838515445
P_terror-d2-v1,0.20353982300884957,0.6494156928213689,0,0,0,16.521482642067728,29.67435919548523,0.55675952348187
P_terror-d2-v2,0.29464285714285715,0.6243739565943238,0,0,0,17.587366367855978,15.331406847527802,1.147146207495351
P_terror-d2-v3,0.37383177570093457,0.5335515548281505,0,0,0,14.007068989091497,14.733015012549814,0.9507265163602657
P_terror-d2-v4,0.19827586206896552,0.6900175131348512,0,0,0,12.226964908344625,22.563084158041633,0.5419012879977033
P_terror-d3-v1,0.37254901960784315,0.6133768352365416,0,0,0,11.353316207888977,23.932797893242885,0.4743831366541269
P_terror-d3-v2,0.18421052631578946,0.6380165289256199,0,0,0,26.05493454594409,22.26178778508623,1.1703881838731212
P_terror-d3-v3,0.34579439252336447,0.5438311688311688,0,0,0,11.526469890676216,15.55683606294484,0.740926310665769
P_terror-d3-v4,0.25,0.6153846153846154,0,0,0,18.61598329760839,25.44536594688082,0.7316060065657808
P_ecstasy-d1-v1,0.2543859649122807,0.6506410256410257,0,0,0,11.69337872174213,15.773187582791156,0.7413452682927931
P_ecstasy-d1-v2,0.2222222222222222,0.6487804878048781,0,0,0,14.01014170791897,23.820794779855056,0.5881475093190283
P_ecstasy-d1-v3,0.19230769230769232,0.662015503875969,0,0,0,13.995165230897827,16.843680855538317,0.8308851562816785
P_ecstasy-d1-v4,0.1724137931034483,0.6818181818181818,0,0,0,16.348603562346643,26.178453464285532,0.6245060641242417
P_ecstasy-d2-v1,0.15,0.7025641025641025,0,0,0,15.796622361292366,18.356927064497427,0.8605264620415041
P_ecstasy-d2-v2,0.24369747899159663,0.6672025723472669,1,0,1,17.05486189125937,17.906359269624442,0.952447154779438
P_ecstasy-d2-v3,0.19469026548672566,0.671118530884808,0,0,0,10.496544264835473,12.43884742596811,0.8438517703071482
P_ecstasy-d2-v4,0.23853211009174313,0.7057851239669422,0,0,0,12.799184967984926,23.08158757257756,0.5545192406380207
P_ecstasy-d3-v1,0.13934426229508196,0.6956521739130435,0,1,-1,15.54464922849974,18.622557723148212,0.8347214504512438
P_ecstasy-d3-v2,0.17796610169491525,0.6467661691542289,0,0,0,24.64410269000859,22.788004816605717,1.0814506055659476
P_ecstasy-d3-v3,0.23853211009174313,0.6555555555555556,0,1,-1,16.963791350019477,22.685664124738715,0.7477757983617798
P_ecstasy-d3-v4,0.22764227642276422,0.6599131693198264,0,0,0,18.865386020408135,25.69253702308223,0.7342749090595655
P_loathing-d1-v1,0.19090909090909092,0.6534653465346535,0,0,0,51.32664487063654,34.882757573895724,1.4714044120652343
P_loathing-d1-v2,0.39,0.5205479452054794,1,1,0,16.794710663221636,17.575893446639835,0.9555536825855513
P_loathing-d1-v3,0.32432432432432434,0.5814977973568282,1,0,1,23.25455032720078,29.746292038039257,0.7817629678246999
P_loathing-d1-v4,0.3177570093457944,0.6739469578783152,0,0,0,21.590753582655267,16.67076867447397,1.2951263801403665
P_loathing-d2-v1,0.23893805309734514,0.642512077294686,0,0,0,17.756648442833754,18.77451047318002,0.9457848460238065
P_loathing-d2-v2,0.25,0.5803698435277382,0,1,-1,18.15011022753493,16.260393271526873,1.116215875485694
P_loathing-d2-v3,0.19708029197080293,0.6758893280632411,0,0,0,11.923239548976857,12.92008470376343,0.9228452366615334
P_loathing-d2-v4,0.18548387096774194,0.6770186335403726,0,0,0,15.181285435871066,16.40595496844977,0.9253520773227806
P_loathing-d3-v1,0.2413793103448276,0.6419558359621451,0,0,0,21.468653304949083,18.638339597836463,1.1518543291048753
P_loathing-d3-v2,0.1981981981981982,0.7371900826446282,-1,0,-1,30.40465141994729,18.70777742542222,1.6252411552314545
P_loathing-d3-v3,0.26666666666666666,0.7253218884120172,0,0,0,29.9225322629337,33.29769439734238,0.8986367346408585
P_loathing-d3-v4,0.208,0.7304216867469879,0,0,0,24.64555400889262,24.227117941075424,1.0172713507055835
P_amazement-d1-v1,0.28695652173913044,0.5419847328244275,1,1,0,20.258109324806107,12.840781141350032,1.577638270146389
P_amazement-d1-v2,0.21875,0.6560232220609579,0,0,0,15.471414903972784,26.33683884442224,0.5874438617300323
P_amazement-d1-v3,0.19230769230769232,0.66991643454039,0,0,0,17.98198961167151,21.27290254948837,0.8453001993751806
P_amazement-d1-v4,0.2248062015503876,0.6596931659693166,0,0,0,15.823954756318615,22.15235436699911,0.7143238041356061
P_amazement-d2-v1,0.29357798165137616,0.6296296296296297,0,0,0,13.870440970441424,22.145690075180458,0.6263268517272224
P_amazement-d2-v2,0.25,0.598014888337469,-1,0,-1,17.321190187321417,21.184395648448074,0.8176390611809249
P_amazement-d2-v3,0.2868217054263566,0.6123032904148784,0,1,-1,16.33127528958549,19.91866075380214,0.8198982186375108
P_amazement-d2-v4,0.3,0.5722460658082976,-1,0,-1,14.658525560340124,21.818847539222133,0.6718285584131342
P_amazement-d3-v1,0.25,0.6291834002677377,0,0,0,14.184569006755236,19.27025301882864,0.7360862494545081
P_amazement-d3-v2,0.2734375,0.6507394766780432,0,0,0,18.602446674507412,20.887526139975463,0.8906007183064402
P_amazement-d3-v3,0.21705426356589147,0.6670902160101652,-1,0,-1,16.45663204008852,20.13719740146086,0.8172255003900974
P_amazement-d3-v4,0.23140495867768596,0.618840579710145,0,0,0,15.695946142711335,16.745587398986537,0.9373182816114883
P_admiration-d1-v1,0.17054263565891473,0.6692307692307692,0,0,0,19.769255894325234,20.428706040063883,0.9677193889733029
