pair_id,token_jaccard,relative_edit_distance,net_cue_aff,net_cue_neu,cue_difference,ppl_aff,ppl_neu,ppl_ratio
P_rage-d1-v1,0.3978494623655914,0.535181236673774,0,0,0,12.054480156001253,17.305871672237856,0.6965543075639921
P_rage-d1-v2,0.3655913978494624,0.4521575984990619,0,0,0,13.183523229168848,20.537398740276704,0.6419275758320135
P_rage-d1-v3,0.3177570093457944,0.6412078152753108,0,0,0,11.507630420886004,13.811737841064824,0.8331775277035877
P_rage-d1-v4,0.22018348623853212,0.6353591160220995,0,0,0,10.849960856895462,12.01203978205629,0.9032570779399323
P_rage-d2-v1,0.3333333333333333,0.5738636363636364,0,0,0,15.10223575832328,25.668046390299914,0.5883671449052448
P_rage-d2-v2,0.2604166666666667,0.6060070671378092,0,0,0,9.023888644627615,10.351856053966536,0.8717168907553567
P_rage-d2-v3,0.2871287128712871,0.6057046979865772,0,0,0,11.584642845571897,18.546700463316895,0.6246201174092817
P_rage-d2-v4,0.2872340425531915,0.572992700729927,0,0,0,13.21761749110522,13.675811922825071,0.9664959272033388
P_rage-d3-v1,0.27722772277227725,0.5706618962432916,0,1,-1,11.591779273503873,16.71211219321034,0.6936154117369959
P_rage-d3-v2,0.23529411764705882,0.6049149338374291,0,0,0,10.630496028318987,14.436624322204425,0.7363560244213463
P_rage-d3-v3,0.2558139534883721,0.576271186440678,0,0,0,10.675263260327402,14.583832043406902,0.7319929697874252
P_rage-d3-v4,0.21428571428571427,0.6768953068592057,0,0,0,5.856072641967707,11.225768976131963,0.5216633384096402
P_grief-d1-v1,0.375,0.4570815450643777,1,0,1,8.53600881493699,9.89619655973141,0.8625544067219152
P_grief-d1-v2,0.26373626373626374,0.5477272727272727,0,0,0,11.027901193891418,8.395033217531559,1.3136219469911843
P_grief-d1-v3,0.2872340425531915,0.627906976744186,0,0,0,11.64749897189403,9.3803823048856,1.2416868898979476
P_grief-d1-v4,0.29347826086956524,0.5266272189349113,0,0,0,8.375427124405741,10.146868506288286,0.8254198124076856
P_grief-d2-v1,0.4019607843137255,0.5403377110694184,0,0,0,14.420421792188005,14.637438748088787,0.98517377631364
P_grief-d2-v2,0.43010752688172044,0.5114068441064639,0,0,0,10.146416125604205,10.520644121030642,0.9644290829011657
P_grief-d2-v3,0.39361702127659576,0.5028901734104047,0,0,0,12.338087478927878,12.668145742579897,0.9739457341031084
P_grief-d2-v4,0.5168539325842697,0.4540540540540541,0,0,0,9.63492893447569,12.700677037052218,0.758615320092936
P_grief-d3-v1,0.3541666666666667,0.5752895752895753,0,0,0,13.957058618464826,9.22642718224183,1.512726088881077
P_grief-d3-v2,0.44047619047619047,0.5666666666666667,1,0,1,9.816763373052822,10.706359672970663,0.9169094590504762
P_grief-d3-v3,0.4069767441860465,0.4827586206896552,0,0,0,11.90986068359103,9.711904339700265,1.226315564970138
P_grief-d3-v4,0.22448979591836735,0.6331967213114754,0,1,-1,12.29823407394641,10.134115237194571,1.2135477614524515
P_terror-d1-v1,0.4358974358974359,0.41487279843444225,0,0,0,9.124181544344978,8.313804277775503,1.0974735682991972
P_terror-d1-v2,0.3402061855670103,0.6302681992337165,0,0,0,9.158315949365344,11.818036761251506,0.7749438726108366
P_terror-d1-v3,0.391304347826087,0.5274102079395085,0,0,0,9.091995049458944,8.179735169961823,1.1115266874801146
P_terror-d1-v4,0.30392156862745096,0.5895652173913043,0,0,0,9.125410713667252,9.805416176666354,0.9306499202688396
P_terror-d2-v1,0.20353982300884957,0.6494156928213689,0,0,0,11.19985894563524,17.728944787727638,0.6317272938692173
P_terror-d2-v2,0.29464285714285715,0.6243739565943238,0,0,0,9.557973400191061,11.713809690745736,0.8159576462800572
P_terror-d2-v3,0.37383177570093457,0.5335515548281505,0,0,0,8.008696556889946,9.209754947764624,0.869588358509522
P_terror-d2-v4,0.19827586206896552,0.6900175131348512,0,0,0,8.237209647927239,12.36436652503073,0.6662054998973161
P_terror-d3-v1,0.37254901960784315,0.6133768352365416,0,0,0,7.346245611753424,15.252179111558958,0.48165216762592694
P_terror-d3-v2,0.18421052631578946,0.6380165289256199,0,0,0,13.292873436397086,12.993646613713317,1.0230286237998305
P_terror-d3-v3,0.34579439252336447,0.5438311688311688,0,0,0,7.6293193507516985,9.699015573408348,0.7866075176805959
P_terror-d3-v4,0.25,0.6153846153846154,0,0,0,11.986866797271796,17.85857811037217,0.6712105550608942
P_ecstasy-d1-v1,0.2543859649122807,0.6506410256410257,0,0,0,7.179476386870341,8.479147877820585,0.8467213502584117
P_ecstasy-d1-v2,0.2222222222222222,0.6487804878048781,0,0,0,8.529110433677547,14.547243749715724,0.5863041820234872
P_ecstasy-d1-v3,0.19230769230769232,0.662015503875969,0,0,0,11.282566890914966,12.61328897105617,0.894498336025349
P_ecstasy-d1-v4,0.1724137931034483,0.6818181818181818,0,0,0,9.738322996285481,15.137386575308382,0.6433291707593138
P_ecstasy-d2-v1,0.15,0.7025641025641025,0,0,0,7.740413770411006,9.092781958806702,0.8512700463078936
P_ecstasy-d2-v2,0.24369747899159663,0.6672025723472669,1,0,1,9.290350210514605,11.650181843661116,0.7974424380446098
P_ecstasy-d2-v3,0.19469026548672566,0.671118530884808,0,0,0,6.813983535508115,7.340453995339605,0.9282780890059618
P_ecstasy-d2-v4,0.23853211009174313,0.7057851239669422,0,0,0,6.913469980548682,12.462990476185832,0.5547199477556313
P_ecstasy-d3-v1,0.13934426229508196,0.6956521739130435,0,1,-1,9.523371104502644,11.86864536732626,0.8023974099287319
P_ecstasy-d3-v2,0.17796610169491525,0.6467661691542289,0,0,0,12.053258762769897,11.731716768870895,1.0274078357691305
P_ecstasy-d3-v3,0.23853211009174313,0.6555555555555556,0,1,-1,8.661361169199036,13.640373161652008,0.6349797349070698
P_ecstasy-d3-v4,0.22764227642276422,0.6599131693198264,0,0,0,9.282740401013465,12.871064224640195,0.721209957295742
P_loathing-d1-v1,0.19090909090909092,0.6534653465346535,0,0,0,20.512070101274908,19.128333839135873,1.072339556672124
P_loathing-d1-v2,0.39,0.5205479452054794,1,1,0,11.262095955843387,12.645371872838933,0.8906100333374358
P_loathing-d1-v3,0.32432432432432434,0.5814977973568282,1,0,1,13.287553300339349,20.700419997336077,0.6418977325170978
P_loathing-d1-v4,0.3177570093457944,0.6739469578783152,0,0,0,11.779722752282318,11.05789967043182,1.065276593031859
P_loathing-d2-v1,0.23893805309734514,0.642512077294686,0,0,0,10.197974199124705,10.406819866007481,0.9799317515337517
P_loathing-d2-v2,0.25,0.5803698435277382,0,1,-1,11.168697782206788,9.219504962051738,1.211420419725101
P_loathing-d2-v3,0.19708029197080293,0.6758893280632411,0,0,0,7.152077084296451,9.642507901499703,0.7417236693641098
P_loathing-d2-v4,0.18548387096774194,0.6770186335403726,0,0,0,9.114810496278615,8.47767022693939,1.0751549868216872
P_loathing-d3-v1,0.2413793103448276,0.6419558359621451,0,0,0,12.109773243300642,13.473325238589439,0.8987961123227763
P_loathing-d3-v2,0.1981981981981982,0.7371900826446282,-1,0,-1,13.813051800551152,13.099928890505607,1.0544370783665333
P_loathing-d3-v3,0.26666666666666666,0.7253218884120172,0,0,0,13.479754566514535,14.78483988268303,0.9117280783388682
P_loathing-d3-v4,0.208,0.7304216867469879,0,0,0,12.58430844024219,14.187511534285692,0.8869989302092821
P_amazement-d1-v1,0.28695652173913044,0.5419847328244275,1,1,0,11.49354500607125,8.253299895293337,1.3925997793956293
P_amazement-d1-v2,0.21875,0.6560232220609579,0,0,0,8.353504412185893,12.168519560395117,0.6864848007385584
P_amazement-d1-v3,0.19230769230769232,0.66991643454039,0,0,0,9.236399642536513,11.179386147414618,0.8261991038276686
P_amazement-d1-v4,0.2248062015503876,0.6596931659693166,0,0,0,9.275019623174327,10.67151995538474,0.8691375542390934
P_amazement-d2-v1,0.29357798165137616,0.6296296296296297,0,0,0,7.982692439755372,12.289247456021952,0.6495671780355055
P_amazement-d2-v2,0.25,0.598014888337469,-1,0,-1,9.765160412803217,10.658602793167042,0.91617632124232
P_amazement-d2-v3,0.2868217054263566,0.6123032904148784,0,1,-1,7.602203133559092,10.87894615758798,0.6987995275127903
P_amazement-d2-v4,0.3,0.5722460658082976,-1,0,-1,8.934397750308143,13.498983722163802,0.6618570162272186
P_amazement-d3-v1,0.25,0.6291834002677377,0,0,0,9.2082729177565,10.541139450533075,0.8735556613602307
P_amazement-d3-v2,0.2734375,0.6507394766780432,0,0,0,10.52704478401807,14.430474850749597,0.7295008766790763
P_amazement-d3-v3,0.21705426356589147,0.6670902160101652,-1,0,-1,9.360606059836607,13.3426478382369,0.7015553038472622
P_amazement-d3-v4,0.23140495867768596,0.618840579710145,0,0,0,9.206464066606665,9.134733856720196,1.0078523581703853
P_admiration-d1-v1,0.17054263565891473,0.6692307692307692,0,0,0,8.98386365017812,12.091568740346807,0.7429857200592426
P_admiration-d1-v2,0.1893939393939394,0.6520650813516896,1,0,1,9.687490360440679,12.322177647839206,0.7861832422093198
P_admiration-d1-v3,0.1793103448275862,0.6454767726161369,1,0,1,7.317027856953851,11.283844700713036,0.6484516051554553
P_admiration-d1-v4,0.17777777777777778,0.7051948051948052,0,0,0,14.850535948849659,13.173120210944791,1.127336165138388
