layer,alpha,matched_shift_V,matched_shift_A,random_shift_V,random_shift_A,specificity_V,specificity_A
4,0.5,0.009719411795900287,0.0044667899062181965,0.006228459487498779,0.003330183549240024,0.0034909523084015086,0.0011366063569781724
4,1.0,0.0173932136261896,0.008179433552458823,0.009199369863119177,0.006357043702332199,0.008193843763070424,0.0018223898501266243
4,1.5,0.020861218789870666,0.01090737704328037,0.011491742778972807,0.008970971410577058,0.009369476010897859,0.001936405632703312
5,-1.0,-0.014162392296422735,-0.007113511408597529,-0.01474875795169917,-0.009031970877990403,0.0005863656552764357,0.0019184594693928735
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.5,0.007160173912121227,0.003961695181396205,0.0036662174652743137,0.0035665489472574696,0.0034939564468469135,0.0003951462341387352
5,1.0,0.013017127170017661,0.0077824276326416185,0.004322200565359678,0.005817131233984756,0.008694926604657982,0.001965296398656863
5,1.5,0.015881201570454122,0.01051179261975623,0.003758130239245034,0.00622199708720773,0.012123071331209089,0.0042897955325485
6,-1.0,-0.025504675122304473,-0.007521399956785667,-0.03071749672402119,-0.011927345538490022,0.0052128216017167175,0.004405945581704355
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.5,0.012489766786933457,0.004578698792302605,0.009218440521456229,0.005422225706416567,0.0032713262654772285,-0.0008435269141139623
6,1.0,0.02278782092393297,0.009988988498510742,0.015301618116644475,0.009702142367712621,0.007486202807288494,0.0002868461307981209
6,1.5,0.028311344803789277,0.014403310905752165,0.018534080168905828,0.012995933310466576,0.009777264634883449,0.0014073775952855895
7,-1.0,-0.04644290725525172,-0.017067967128225555,-0.061470819238873015,-0.02374080547655584,0.015027911983621293,0.006672838348330285
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.5,0.02391949058330348,0.009049466774273762,0.0190844914848714,0.009132620156012553,0.0048349990984320815,-8.315338173879062e-05
7,1.0,0.04160871504965878,0.0165793065422475,0.029809516375515505,0.015082642714258085,0.011799198674143276,0.0014966638279894137
7,1.5,0.053625179326781645,0.02268867549139562,0.037438637688615696,0.01947200657260052,0.01618654163816595,0.0032166689187951014
8,-1.0,-0.04286722835474085,-0.012782719036846898,-0.04929380155259846,-0.015211629156825246,0.00642657319785761,0.002428910119978348
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.5,0.01979286395581697,0.0055529115947788405,0.012113352603226915,0.005141550580343319,0.007679511352590056,0.0004113610144355212
8,1.0,0.03189778840960175,0.009269430341342949,0.01762516294502608,0.008156931935688755,0.01427262546457567,0.0011124984056541942
8,1.5,0.03788114276477584,0.011770496815717188,0.019983863484068595,0.010239933314205326,0.017897279280707244,0.001530563501511862
9,-1.0,-0.043546534429678645,-0.017797218556766265,-0.04997451582215028,-0.021087658443761235,0.006427981392471638,0.0032904398869949697
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.5,0.021706518134465502,0.009190123921523097,0.013103776629413496,0.00725686988830244,0.008602741505052006,0.0019332540332206568
9,1.0,0.03620916146697851,0.01706711952654368,0.020253943672927013,0.012543540012212792,0.015955217794051495,0.004523579514330887
9,1.5,0.043656827002558664,0.02256598992314288,0.023036558984985692,0.015548971646815892,0.02062026801757297,0.007017018276326987
10,-1.0,-0.03742788199102485,-0.010972169995053979,-0.04263264999838171,-0.014541413089550254,0.005204768007356864,0.003569243094496275
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.5,0.020949499618342037,0.005507842587417757,0.014919800422373819,0.00537901343456651,0.0060296991959682186,0.00012882915285124686
10,1.0,0.03857737107412734,0.01078342546734507,0.0249656155741014,0.008721315803144605,0.013611755500025944,0.002062109664200465
10,1.5,0.04943565841111775,0.014356275486432294,0.029711251964840656,0.010077925902105841,0.019724406446277095,0.0042783495843264525
11,-1.0,-0.016693448955419275,-0.008529359086869007,-0.022644493031156638,-0.010486808617724755,0.005951044075737363,0.0019574495308557482
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.5,0.011508167179862533,0.004872307165726873,0.0064889179866851705,0.0030439143793502266,0.005019249193177362,0.0018283927863766468
11,1.0,0.019119338069631703,0.008776530584979786,0.006184611674925992,0.0038032059563017687,0.01293472639470571,0.004973324628678017
11,1.5,0.02252431938281055,0.010566777113042297,0.0020109531551218973,0.002268943799202191,0.020513366227688654,0.008297833313840106
12,-1.0,-0.037904932463565987,-0.015163097454871233,-0.04271008944740731,-0.017829775187461237,0.004805156983841326,0.0026666777325900035
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.5,0.020961996967256067,0.008556673061783834,0.014160970130051334,0.007067204590609592,0.006801026837204733,0.0014894684711742419
12,1.0,0.036674154322423526,0.015472186723695597,0.020106495512000267,0.011717771334363502,0.01656765881042326,0.003754415389332095
12,1.5,0.0427059297645779,0.019274983539896765,0.02103116416491074,0.013394538989868329,0.02167476559966716,0.005880444550028436
13,-1.0,-0.03405872340722079,-0.013265914056716907,-0.03817651282608667,-0.014436174802672628,0.004117789418865876,0.0011702607459557202
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.5,0.01852464274654038,0.006311107016526697,0.01026510176824679,0.004696654335071017,0.00825954097829359,0.0016144526814556807
13,1.0,0.02984367082179325,0.011235242158472386,0.015258493647144544,0.008209452560639546,0.014585177174648706,0.0030257895978328397
13,1.5,0.03573377439450273,0.014518381146975923,0.01613446226385233,0.00953002819834918,0.0195993121306504,0.004988352948626743
