r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,is_held_out,layer,relative_depth,target
-1.5723300574845918,-1.3448456753125408,-7.967736784299085,-4.912252724184227,0.0,0.9389918809928457,-2.380323882403141,Operational: Alignable Geometry,True,15,0.5555555555555556,Arousal_human
-0.7292852157816088,-0.7071215823820032,-2.8853208223025693,-3.601077903658312,0.0,0.9216284147077152,-1.5083632927339097,Operational: Alignable Geometry,True,16,0.5925925925925926,Valence_human
-1.7733532967337333,-1.6285930060604015,-8.622770460732362,-4.4087492301329805,0.0,0.9216284147077152,-2.435311655092946,Operational: Alignable Geometry,True,16,0.5925925925925926,Arousal_human
-0.5349292778369248,-0.7386943142392481,-3.058319836766678,-2.839904868836963,0.0,0.9126999689449405,-1.383428968735096,Operational: Alignable Geometry,True,17,0.6296296296296297,Valence_human
-1.613467812878079,-1.6253148823580843,-4.992515879379044,-4.532835753683566,0.0,0.9126999689449405,-2.4159880752743628,Operational: Alignable Geometry,True,17,0.6296296296296297,Arousal_human
-0.444560485726297,-0.6481338225724049,-2.367450618583111,-2.948522518322802,0.0,0.9057824761193244,-1.2438731938197636,Operational: Alignable Geometry,True,18,0.6666666666666666,Valence_human
-1.6331558970659747,-1.419487689259328,-5.982354438341674,-7.035644881054029,0.0,0.9057824761193244,-2.338229752608677,Operational: Alignable Geometry,True,18,0.6666666666666666,Arousal_human
-0.681918759988601,-0.6485159938597274,-3.3834625324390624,-3.7857864059787447,0.0,0.8932381363123587,-1.3641296632924726,Operational: Alignable Geometry,True,19,0.7037037037037037,Valence_human
-1.7790058848507235,-1.5178505879970188,-5.888557778309399,-5.84695103864922,0.0,0.8932381363123587,-2.4662275233831403,Operational: Alignable Geometry,True,19,0.7037037037037037,Arousal_human
-0.5395778502262276,-0.3785865213032007,-3.0432459799300675,-3.3208321342421936,0.0,0.828649271830494,-1.0491309023781992,Operational: Alignable Geometry,True,20,0.7407407407407407,Valence_human
-1.6929624506106395,-1.2890931605417664,-7.37238647561286,-5.673765702230321,0.0,0.828649271830494,-2.2573434802861443,Operational: Alignable Geometry,True,20,0.7407407407407407,Arousal_human
-0.5671089101176916,-0.6062662937157635,-3.9610798587755607,-3.1271230268845764,0.0,0.8532198592809346,-1.3283129918132994,Operational: Alignable Geometry,True,21,0.7777777777777778,Valence_human
-1.8828775252579928,-1.2406069014152794,-6.752361113573648,-5.656855753399221,0.0,0.8532198592809346,-2.3156746698108686,Operational: Alignable Geometry,True,21,0.7777777777777778,Arousal_human
-0.6635932367101269,-0.5198923504392103,-4.801584616183462,-5.708436035821677,0.0,0.8464386693048243,-1.2495081861721378,Operational: Alignable Geometry,True,22,0.8148148148148148,Valence_human
-1.805462384637702,-1.7223584117857644,-5.457037567751842,-6.260841392162152,0.0,0.8464386693048243,-2.695535665310003,Operational: Alignable Geometry,True,22,0.8148148148148148,Arousal_human
-0.5631325394744546,-0.6215683439321658,-4.888524886150786,-4.907008156556611,0.0,0.8397925667857319,-1.323915404251422,Operational: Alignable Geometry,True,23,0.8518518518518519,Valence_human
-1.7883962248942722,-1.4480527923723328,-6.5612355014026305,-7.1483150794795485,0.0,0.8397925667857319,-2.5459330208285436,Operational: Alignable Geometry,True,23,0.8518518518518519,Arousal_human
-0.4970185437698367,-0.49695760727402605,-5.194796208046324,-3.559064316813238,0.0,0.8341220381669754,-1.2211146285932335,Operational: Alignable Geometry,True,24,0.8888888888888888,Valence_human
-1.8090713061796992,-1.5151153109391196,-6.584930009708697,-7.430663372509711,0.0,0.8341220381669754,-2.6201326688033766,Operational: Alignable Geometry,True,24,0.8888888888888888,Arousal_human
-0.5925912000122515,-0.35537237118829434,-4.884645447181315,-3.885625209661648,0.0,0.8281172725687899,-1.0995378278446428,Operational: Alignable Geometry,True,25,0.9259259259259259,Valence_human
-1.7366870839861575,-1.6891325183442003,-6.744766972261269,-7.339280900810939,0.0,0.8281172725687899,-2.803783635608455,Operational: Alignable Geometry,True,25,0.9259259259259259,Arousal_human
-0.7254152890182834,-0.8703368891930234,-4.226164229109063,-4.223517582754994,0.0,0.8320076148039192,-1.4117811259097541,Operational: Alignable Geometry,True,26,0.9629629629629629,Valence_human
-2.0428261449447813,-1.8238695476564124,-7.397457259481783,-6.007369218575606,0.0,0.8320076148039192,-2.627690292778495,Operational: Alignable Geometry,True,26,0.9629629629629629,Arousal_human
-1.4293217306305994,-0.8815892093647093,-3.8119320717853427,-3.8411150621973364,0.0,0.8394775066791752,-1.4671142303263998,Operational: Alignable Geometry,True,27,1.0,Valence_human
-2.4066380836806958,-1.910055872149155,-6.278865973460765,-7.605181148253738,0.0,0.8394775066791752,-2.576969742743699,Operational: Alignable Geometry,True,27,1.0,Arousal_human
