r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,r2_cross_r_to_s_task_scaled,r2_cross_s_to_r_task_scaled,direct_transfer_score,direct_transfer_score_raw,direct_transfer_score_clipped,r2_pca_direct,r2_aligned_transfer,alignment_gain,rsa_correlation,geometry_pattern,is_held_out,layer,relative_depth,target
-2.2875620682621873,-2.2816985067607116,-2.984441839271578,-2.8917646082093498,-2.5595020854874617,-2.6988796860137567,-2.938103223740464,-2.938103223740464,0.0,0.2546338242383229,0.2551735672088652,0.0005397429705422674,0.887545745570988,Operational: Task-Divergent Geometry,True,20,0.8,Valence_human
-3.447510319913744,-3.9590157348771244,-6.421523900904444,-5.570040165016213,-4.414307985855752,-4.095841513740096,-5.995782032960328,-5.995782032960328,0.0,0.02809448385162805,0.03207454975213542,0.003980065900507368,0.887545745570988,Operational: Task-Divergent Geometry,True,20,0.8,Arousal_human
-2.2343958257411987,-2.290678640652104,-3.342418367333395,-2.4048571232912215,-2.55746918611966,-2.4972234255010513,-2.8736377453123083,-2.8736377453123083,0.0,0.2642304627922819,0.27121943775151525,0.0069889749592333406,0.8978544663685171,Operational: Task-Divergent Geometry,True,21,0.84,Valence_human
-3.7940897229362065,-3.9910637921807233,-6.645027519200852,-4.629490029303503,-4.618526780164257,-4.0011904811379715,-5.637258774252178,-5.637258774252178,0.0,0.034996046916073165,0.03906003160213478,0.004063984686061617,0.8978544663685171,Operational: Task-Divergent Geometry,True,21,0.84,Arousal_human
-2.172475902757616,-2.2677502679967723,-2.935950106715489,-2.184955968337765,-2.438562467591183,-2.362153199559857,-2.560453037526627,-2.560453037526627,0.0,0.26312550524540346,0.26637753076590154,0.003252025520498081,0.9007754977345954,Operational: Task-Divergent Geometry,True,22,0.88,Valence_human
-3.76773828203579,-3.876713276475032,-6.147649171079953,-4.451909376699639,-4.415463043966043,-4.235616653319576,-5.299779273889796,-5.299779273889796,0.0,0.012196447013611889,0.015178020203552411,0.002981573189940523,0.9007754977345954,Operational: Task-Divergent Geometry,True,22,0.88,Arousal_human
-2.764996943823195,-2.166631832789657,-3.9888780005982953,-2.4822837844877337,-3.211561096008812,-2.292824328304483,-3.2355808925430143,-3.2355808925430143,0.0,0.22770657848209597,0.23340823032036628,0.005701651838270316,0.9066718062644818,Operational: Task-Divergent Geometry,True,23,0.92,Valence_human
-3.577004939828389,-3.9881158709153004,-6.074379260701867,-5.280308454522126,-4.4919210926187745,-4.274558807123195,-5.677343857611996,-5.677343857611996,0.0,0.013181482411536938,0.016257464721207926,0.003075982309670988,0.9066718062644818,Operational: Task-Divergent Geometry,True,23,0.92,Arousal_human
-2.629698261740986,-2.135963821163887,-4.620607525434401,-2.5566556070106845,-3.149112375460282,-2.343767122951744,-3.5886315662225425,-3.5886315662225425,0.0,0.26240580755832843,0.26851513753639966,0.006109329978071232,0.910337219025908,Operational: Task-Divergent Geometry,True,24,0.96,Valence_human
-4.175222970377625,-4.194748598808902,-6.324374333794337,-4.653908184473152,-4.9089153810990025,-4.289877113924461,-5.489141259133744,-5.489141259133744,0.0,0.015752554037709587,0.016792509203141903,0.0010399551654323158,0.910337219025908,Operational: Task-Divergent Geometry,True,24,0.96,Arousal_human
-2.1262030506460707,-1.7466539659963822,-3.908859821261373,-2.1357683717943576,-2.7433178187033147,-2.003575857258899,-3.0223140965278654,-3.0223140965278654,0.0,0.2747903638665087,0.2841217303139002,0.00933136644739152,0.906028247081465,Operational: Task-Divergent Geometry,True,25,1.0,Valence_human
-3.601022184208629,-3.6470429842111454,-5.246523007962855,-4.221175989450202,-4.301868632583615,-3.751190485033635,-4.733849498706529,-4.733849498706529,0.0,0.015649700530420696,0.01871217832766514,0.003062477797244445,0.906028247081465,Operational: Task-Divergent Geometry,True,25,1.0,Arousal_human
