r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,layer,target
0.2961069009695245,0.28886890673158594,0.22573258720008926,0.2528376259837314,0.23928510659191032,0.4304247283909268,0.2659870400587293,Directly non-transferable / poorly alignable representation,0,Valence_human
0.4919372439468931,0.48678189729841204,-0.258256050063016,-1.0317776226450928,0.0,0.48243667724279715,0.40532764022326495,Alignable Geometry,1,Valence_human
0.5157135750487231,0.5105386066639499,-0.026773423291908127,0.05323505557953767,0.013230816143814772,0.48226347852499213,0.47070040966568716,Alignable Geometry,2,Valence_human
0.5172292661485782,0.5118885825283995,0.18369584366298908,-0.577493051923115,0.0,0.5055846999625893,0.4930509611857483,Alignable Geometry,3,Valence_human
0.518658814459573,0.513127413877036,0.028512313577719883,-0.220809642254175,0.0,0.550767107507401,0.49974666356932207,Alignable Geometry,4,Valence_human
0.5185951348424511,0.5130278271217005,0.09888629399732018,-1.1056504357485228,0.0,0.5472302752248773,0.49991345397387965,Alignable Geometry,5,Valence_human
0.5192413484921083,0.5134075814576511,0.2695854264151879,-0.1695712780175529,0.0500070741988175,0.5512132271762764,0.5015544667701324,Alignable Geometry,6,Valence_human
0.519275936811052,0.513553006241593,0.22282381672077123,-1.8661493990359848,0.0,0.5426924603080147,0.5023024982332037,Alignable Geometry,7,Valence_human
0.5195039231989074,0.5136539370957234,0.004330928542643386,-0.9371939769233193,0.0,0.5199496472895296,0.5006113971073913,Alignable Geometry,8,Valence_human
0.5196846926997859,0.5139389362289677,0.05058511151888123,-0.32402805257335365,0.0,0.5057918829371613,0.4971327105648262,Alignable Geometry,9,Valence_human
0.5197671983683342,0.5140097494223781,-0.2520733882476891,-0.7385326849597287,0.0,0.5065892117639303,0.49310663408679856,Alignable Geometry,10,Valence_human
0.5197516192962457,0.5140774665836259,-0.15648523138208814,-0.18797645977361044,0.0,0.5139465105369646,0.49025574977172515,Alignable Geometry,11,Valence_human
0.5199257763169052,0.5141611016976686,0.026963705256844772,-0.6389655234451557,0.0,0.5336894280513104,0.49265807907997994,Alignable Geometry,12,Valence_human
0.5198806805737493,0.5144468120605761,-0.09625593189993253,-1.2988660970648658,0.0,0.5539617288580915,0.49072678021641025,Alignable Geometry,13,Valence_human
0.5200304125203317,0.5142795004441407,-0.12190662543063024,-0.26122855113970056,0.0,0.5262632436806618,0.4931750075946145,Alignable Geometry,14,Valence_human
0.520141061642203,0.5142156091052932,-0.057027949713224446,-0.5318145946828292,0.0,0.5243973805427986,0.489329672401958,Alignable Geometry,15,Valence_human
0.5197196451901904,0.5138484194752511,0.0065561037758588014,-0.7009297192484993,0.0,0.5294435747553645,0.4869240634221724,Alignable Geometry,16,Valence_human
0.5195593385211212,0.5135187781115796,0.08005129076666906,-0.06224692788291741,0.008902181441875823,0.5126928908824533,0.48747856313303395,Alignable Geometry,17,Valence_human
0.5192782242947358,0.5132382144118295,-0.01644575798537673,-0.024002336501008914,0.0,0.5141854509633431,0.48605103753476686,Alignable Geometry,18,Valence_human
0.5188541369627494,0.5128599409555457,-0.11641240678584408,-0.18623176304010802,0.0,0.5039508635801955,0.4869534460385193,Alignable Geometry,19,Valence_human
0.5187080745539444,0.5130512103969049,-0.023345937631208624,-0.24932208556647906,0.0,0.499765037671087,0.4878975235214058,Alignable Geometry,20,Valence_human
0.5185198937297569,0.5129133306797234,0.10637238063126309,-0.45133890257734843,0.0,0.5112983504774548,0.4859402397345052,Alignable Geometry,21,Valence_human
0.5185561077295896,0.5129558518132171,0.17351489439021694,-1.446258414722747,0.0,0.5163463084532053,0.48636796938565896,Alignable Geometry,22,Valence_human
0.5194350272242713,0.5136660217038267,0.2687955003025251,-1.6981865464315744,0.0,0.5237262716021147,0.48619330948105455,Alignable Geometry,23,Valence_human
0.5195201573834263,0.5138174481073494,0.19104577977295867,-1.0720617680402746,0.0,0.5142265592756544,0.48411416609662483,Alignable Geometry,24,Valence_human
0.5194792007853076,0.5139622484228372,0.16784289038073308,-0.8604740472183476,0.0,0.5316356731417125,0.48056705384278486,Alignable Geometry,25,Valence_human
0.5196680985537379,0.514137108797283,0.21649766828491523,0.09487559202067963,0.15568663015279743,0.5228710524662337,0.47712498049459673,Alignable Geometry,26,Valence_human
