r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,layer,target
0.5094355092852476,0.5094355092852476,0.5094355092852476,0.5094355092852476,0.5094355092852476,1.0,0.5094355093060445,Shared Geometry,0,Condition_affective
0.9659925099490582,0.9666765985289625,0.9597308054813127,0.9593628374294423,0.9595468214553775,0.9998415675464971,0.966393542152209,Shared Geometry,1,Condition_affective
0.998734083892097,0.9987765859747515,0.9852143523102208,0.986548487019071,0.9858814196646459,0.9990131845347358,0.9982042643902423,Shared Geometry,2,Condition_affective
0.9993640261262251,0.9994390304065007,0.9905856857538108,0.9905284611288135,0.9905570734413122,0.9989086310075381,0.998957405326197,Shared Geometry,3,Condition_affective
0.999788830531891,0.9998274014972055,0.9812983435814188,0.9854676220652681,0.9833829828233434,0.9978554343464126,0.998451085083347,Shared Geometry,4,Condition_affective
0.9997571990804229,0.9998110167956636,0.9845755951719706,0.9856047513910781,0.9850901732815243,0.9981899412289973,0.9984720373924724,Shared Geometry,5,Condition_affective
0.9998154697351578,0.9998079393316232,0.9887608780310795,0.9884522253321939,0.9886065516816367,0.9981754662398071,0.9986324509824945,Shared Geometry,6,Condition_affective
0.9998179847779007,0.9998167874686956,0.9838096571707404,0.9808592099012771,0.9823344335360087,0.9980710877442871,0.998413976898419,Shared Geometry,7,Condition_affective
0.9999138386236991,0.999910070870334,0.9767677651491125,0.9800378514018128,0.9784028082754626,0.9973384324458412,0.9973306613295297,Shared Geometry,8,Condition_affective
0.9999260660747741,0.9999227302461917,0.9588435456812073,0.9344611723854201,0.9466523590333138,0.9961246274993261,0.996612218483044,Shared Geometry,9,Condition_affective
0.9999319862248477,0.9999221898725433,0.985226826301042,0.9813066319487171,0.9832667291248796,0.9955271743891582,0.995352715204874,Shared Geometry,10,Condition_affective
0.9999023375942271,0.9998950438772537,0.9848904064133516,0.9705694219698461,0.9777299141915988,0.9944896408423526,0.9945245159697464,Shared Geometry,11,Condition_affective
0.9999199432378404,0.9998893895919191,0.9770955725150544,0.9558769758137949,0.9664862741644247,0.9944453896951274,0.9942711765046898,Shared Geometry,12,Condition_affective
0.9998854354402676,0.999865338719808,0.9537265008181645,0.8808902724325023,0.9173083866253333,0.9938033478733034,0.991725700638321,Shared Geometry,13,Condition_affective
0.99987804820092,0.999835510056803,0.9189152242505554,0.8292528498691711,0.8740840370598633,0.9937745149177942,0.9865305209320927,Shared Geometry,14,Condition_affective
0.9998536924776817,0.9997718222061494,0.9026040566298336,0.8258410256453104,0.8642225411375719,0.993461389223949,0.9845004981196792,Shared Geometry,15,Condition_affective
0.9997702980088541,0.9997387615471616,0.9239993989002536,0.878864676789605,0.9014320378449293,0.9947630104294517,0.9837140749296633,Shared Geometry,16,Condition_affective
0.9996700918524468,0.9996649262413867,0.907757377413596,0.8844532209588074,0.8961052991862017,0.9945245786726022,0.9849762667702109,Shared Geometry,17,Condition_affective
0.9995029906439542,0.9995055354104584,0.9288621358370538,0.8498069548916254,0.8893345453643395,0.9949805743633415,0.9855244746557222,Shared Geometry,18,Condition_affective
0.999141522147017,0.9991040713992202,0.9241824480710861,0.8793630135491466,0.9017727308101163,0.9951484325067721,0.9842704030005247,Shared Geometry,19,Condition_affective
0.9989241771762508,0.9989703955182341,0.9161060682615846,0.8941214129692787,0.9051137406154317,0.9954242250744801,0.9817964219917471,Shared Geometry,20,Condition_affective
0.9987888866308926,0.9988900079755952,0.9015811096786219,0.9095671997721965,0.9055741547254093,0.9959200602455812,0.9829655556250148,Shared Geometry,21,Condition_affective
0.9985907527872709,0.9986634615170452,0.9259675791023563,0.9193255318838551,0.9226465554931057,0.9963964593064629,0.9831512187814104,Shared Geometry,22,Condition_affective
0.999134441979968,0.9992753169515797,0.9324491292231065,0.9435261441161343,0.9379876366696205,0.9966146452096205,0.9845359308404147,Shared Geometry,23,Condition_affective
0.9993119361929113,0.999400680993851,0.9291342607223826,0.9450371531953302,0.9370857069588564,0.997218334246993,0.9847088289692076,Shared Geometry,24,Condition_affective
0.9994528396691581,0.9995355365050702,0.9333808122597069,0.9489225736800596,0.9411516929698833,0.9979082489181618,0.9846242733743716,Shared Geometry,25,Condition_affective
0.9996093127399652,0.9996988161842949,0.9240523981939823,0.9487443292320649,0.9363983637130235,0.9981037011316837,0.9851332007709127,Shared Geometry,26,Condition_affective
