r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,is_held_out,layer,relative_depth,target
-0.7245425656128177,-0.7427247242864963,-1.3111752701036417,-1.0543482131253032,0.0,0.9702988109238074,-0.9692854814474157,Operational: Alignable Geometry,True,5,0.3333333333333333,Valence_human
-1.497084589742062,-1.5668114029205187,-2.141816943979956,-1.9231708993071086,0.0,0.9702988109238074,-1.761014914056743,Operational: Alignable Geometry,True,5,0.3333333333333333,Arousal_human
-0.7127956249853702,-0.627762106385702,-1.4736366765630526,-1.6424328593423443,0.0,0.9666643740281952,-0.8788052606482999,Operational: Alignable Geometry,True,6,0.4,Valence_human
-1.5789747319136351,-1.6542337890574714,-2.7003167882716737,-2.8605640113170456,0.0,0.9666643740281952,-1.9412294854086487,Operational: Alignable Geometry,True,6,0.4,Arousal_human
-0.6100745358076489,-0.4599366053087144,-1.4864804340795725,-0.9287991584136872,0.0,0.9671285954474602,-0.7975157844629448,Operational: Alignable Geometry,True,7,0.4666666666666667,Valence_human
-1.4434231328585634,-1.663446958464557,-3.061123002632776,-2.7759784748780354,0.0,0.9671285954474602,-2.09611552669616,Operational: Alignable Geometry,True,7,0.4666666666666667,Arousal_human
-0.49272145815776947,-0.5209796286480342,-1.5709568650059347,-1.3664138252195315,0.0,0.9284690633880665,-1.060704571806312,Operational: Alignable Geometry,True,8,0.5333333333333333,Valence_human
-1.6533803722499987,-1.4516222630756772,-4.224952073648763,-2.950409420895182,0.0,0.9284690633880665,-2.283212081982116,Operational: Alignable Geometry,True,8,0.5333333333333333,Arousal_human
-0.39019759885307437,-0.3150659823875519,-2.2481207686106037,-2.0653075558338023,0.0,0.9018012553349617,-1.0094318919097596,Operational: Alignable Geometry,True,9,0.6,Valence_human
-1.4817315099211572,-1.5626448096942664,-4.365372588346205,-3.438756638863844,0.0,0.9018012553349617,-2.706533176320712,Operational: Alignable Geometry,True,9,0.6,Arousal_human
-0.46003835131678184,-0.21543562662805815,-1.8926417422925996,-1.4763865430564325,0.0,0.8939609698610248,-0.7707960272736618,Operational: Alignable Geometry,True,10,0.6666666666666666,Valence_human
-1.522015774405845,-1.3313361737142153,-3.528791023973244,-2.8359350307101168,0.0,0.8939609698610248,-2.286195365152485,Operational: Alignable Geometry,True,10,0.6666666666666666,Arousal_human
-0.5736549739646328,-0.3074988800126752,-1.7954821442507787,-1.2788358663116375,0.0,0.8679151673911477,-1.0615781689534765,Operational: Alignable Geometry,True,11,0.7333333333333333,Valence_human
-1.396982907505127,-1.53311792630396,-4.535653898819729,-2.9811517898109705,0.0,0.8679151673911477,-2.597815036523174,Operational: Alignable Geometry,True,11,0.7333333333333333,Arousal_human
-0.48027937415068345,-0.28894685956206145,-2.2253831433128193,-1.1955405898902374,0.0,0.8235076878510126,-1.192958947534978,Operational: Alignable Geometry,True,12,0.8,Valence_human
-1.4841833005321305,-1.597063383359386,-3.5037597167647165,-4.147137601111225,0.0,0.8235076878510126,-3.0657672108195753,Operational: Alignable Geometry,True,12,0.8,Arousal_human
-0.5104132803791088,-0.4088656426715944,-1.2693837283256246,-0.7972034322164709,0.0,0.7884497039708465,-1.2260386726507901,Operational: Alignable Geometry,True,13,0.8666666666666667,Valence_human
-1.4492051759454379,-1.620235953869071,-3.0915467815855564,-2.2873773192903757,0.0,0.7884497039708465,-3.183640554243829,Operational: Alignable Geometry,True,13,0.8666666666666667,Arousal_human
-0.5272428134837739,-0.35462001198146775,-1.2105295338216742,-0.7591926747824085,0.0,0.797281948995947,-1.073305451046671,Operational: Alignable Geometry,True,14,0.9333333333333333,Valence_human
-1.535177815446568,-1.9821446745143128,-2.82517631110248,-1.9834113227081094,0.0,0.797281948995947,-3.220792583391992,Operational: Alignable Geometry,True,14,0.9333333333333333,Arousal_human
-0.6259644026023305,-0.5681075066647046,-0.9490799455870307,-0.8555650671081441,0.0,0.8089820351512292,-1.0694090137453713,Operational: Alignable Geometry,True,15,1.0,Valence_human
-1.673101395403548,-1.714371860820071,-2.580416119504388,-2.011840007908423,0.0,0.8089820351512292,-2.6698414497026577,Operational: Alignable Geometry,True,15,1.0,Arousal_human
