r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,layer,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directly non-transferable / poorly alignable representation,0,Condition_affective
0.999688097603915,0.9997216215352364,0.9536334740488269,0.9275653159098008,0.9405993949793139,0.9935709100578265,0.9853938065406231,Shared Geometry,1,Condition_affective
0.9999538301744417,0.999956065088444,0.9742993174744095,0.9751677237412169,0.9747335206078132,0.999210933337513,0.9940646813530671,Shared Geometry,2,Condition_affective
0.9999740384217822,0.9999740767703562,0.9634080027527253,0.9637238290558506,0.963565915904288,0.9988696377527485,0.9923301004547802,Shared Geometry,3,Condition_affective
0.9999706517344541,0.9999700752246905,0.9781693137557903,0.9744990615854867,0.9763341876706385,0.9976267108946525,0.9904616480078945,Shared Geometry,4,Condition_affective
0.9999764640511104,0.9999757729368988,0.9608817356962247,0.9398074660860034,0.950344600891114,0.995727807402674,0.9872877764780873,Shared Geometry,5,Condition_affective
0.999976246570725,0.9999778249998806,0.9298822853116194,0.885412305446411,0.9076472953790152,0.9933005876199383,0.9795453043016871,Shared Geometry,6,Condition_affective
0.9999767224419054,0.9999772697227642,0.8913320371501087,0.8620131345369627,0.8766725858435357,0.9926768651879274,0.9767921686893325,Shared Geometry,7,Condition_affective
0.9999764371020403,0.9999788521971321,0.8422544018792758,0.7762612518150938,0.8092578268471848,0.9878575222985416,0.9673420989215035,Shared Geometry,8,Condition_affective
0.9999699030985993,0.9999754705223319,0.7640157914550155,0.7486032264141926,0.7563095089346041,0.9786716002214008,0.9560024508004489,Shared Geometry,9,Condition_affective
0.9999689326726785,0.9999744951792566,0.7264753371365951,0.6512630412599296,0.6888691891982623,0.9622323055147599,0.9395839351235722,Shared Geometry,10,Condition_affective
0.9999685538081148,0.999977306933956,0.6156258413557114,0.6294075067383169,0.6225166740470142,0.9544524967842849,0.9346463486711943,Shared Geometry,11,Condition_affective
0.9999657988497536,0.9999733064489859,0.22053912870789283,0.5765145899123525,0.39852685931012266,0.9298262859005454,0.9100509144190475,Shared Geometry,12,Condition_affective
0.9999498824620165,0.9999697401645443,0.14576511178507023,0.37788830893102865,0.26182671035804944,0.9011457131678571,0.864422929798559,Alignable Geometry,13,Condition_affective
0.9999507122621166,0.9999690260746592,0.5828660416514833,0.3427631379652496,0.46281458980836643,0.8737077873961356,0.8210885354113101,Shared Geometry,14,Condition_affective
0.9999514485781876,0.999973366887585,0.32665672857028905,0.4273581164416065,0.37700742250594776,0.8368535289037465,0.8352607812530047,Shared Geometry,15,Condition_affective
0.9999460773536375,0.9999679594061224,0.49104861524933496,0.45736583247757634,0.47420722386345565,0.7829705644234095,0.8226198847717366,Shared Geometry,16,Condition_affective
0.9999123462797119,0.9999482055848253,0.18569910788223154,0.1422724565825806,0.16398578223240606,0.7168571483299039,0.7940457084667414,Alignable Geometry,17,Condition_affective
0.9999193539369733,0.9999474851589789,0.19597119730409918,0.28503655986489707,0.24050387858449812,0.7113393545677644,0.7662773938556517,Alignable Geometry,18,Condition_affective
0.9998882194136085,0.9999302396899113,0.24876681697920433,0.09730963252811164,0.173038224753658,0.7292861265614677,0.7269733233067186,Alignable Geometry,19,Condition_affective
0.9999160417860088,0.9999338504025616,-0.047884036202986424,0.29717190821869655,0.12464393600785506,0.7534901328428785,0.7067558101946511,Alignable Geometry,20,Condition_affective
0.999914900406639,0.9999375965039845,-0.04927761765687033,0.2783781650122047,0.11455027367766718,0.7780064658837474,0.6913433035088393,Alignable Geometry,21,Condition_affective
0.9999307223543751,0.9999513387192634,0.11098289838776865,0.29244741200274593,0.2017151551952573,0.7901632283151935,0.6832626234064796,Alignable Geometry,22,Condition_affective
0.9999283373094986,0.9999495365904818,0.07639056378488818,0.3765370578217826,0.22646381080333539,0.7935356008441687,0.6746039549490586,Alignable Geometry,23,Condition_affective
0.9999340744158791,0.9999516329154367,-0.16205842335783394,0.19430682891945972,0.01612420278081289,0.7988734960868331,0.6812818823247695,Alignable Geometry,24,Condition_affective
0.9999409705444106,0.9999539650067617,0.10122269481021462,0.2934944125544826,0.19735855368234861,0.8041019308160376,0.6903277360846488,Alignable Geometry,25,Condition_affective
0.9999574741237816,0.9999680650637298,0.1930642886677697,0.5199454328934077,0.3565048607805887,0.8179313696420671,0.7167315632416453,Shared Geometry,26,Condition_affective
0.9999647538909097,0.9999741144054006,0.1744437518272406,0.5425392535516245,0.35849150268943253,0.8195580783349706,0.7286921417042896,Shared Geometry,27,Condition_affective
0.9999657048781994,0.9999744837185683,0.2309447445967694,0.5547730527409864,0.3928588986688779,0.8254630405038323,0.7295818158825359,Shared Geometry,28,Condition_affective
0.9999688026195679,0.9999752915631984,0.3860480102066949,0.5611541119638089,0.4736010610852519,0.8274070961720409,0.7522326588343788,Shared Geometry,29,Condition_affective
0.9999772568126327,0.9999804842048131,0.4263816382128742,0.6638041062000296,0.5450928722064519,0.830503861524469,0.7837527485620551,Shared Geometry,30,Condition_affective
0.9999781525129203,0.9999815243192202,0.48440405388891317,0.5648975944760892,0.5246508241825012,0.8677617864705919,0.8108318285743732,Shared Geometry,31,Condition_affective
0.9999783000887532,0.9999845400854296,0.5738937438359493,0.6283739593302331,0.6011338515830912,0.8596314420782469,0.8484891193496958,Shared Geometry,32,Condition_affective
