r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,layer,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Directly non-transferable / poorly alignable representation,0,Condition_affective
0.9913230919875277,0.9912861504267988,0.9113095597551635,0.915252507380716,0.9132810335679398,0.9887937251618748,0.9614048752334333,Shared Geometry,1,Condition_affective
0.9980526773656737,0.9980879275861807,0.9084316658403654,0.9283951797726864,0.9184134228065259,0.9799639398191071,0.9375857960693181,Shared Geometry,2,Condition_affective
0.9979886264304811,0.998017886930363,0.9073699173002737,0.8828070085703004,0.8950884629352871,0.8955142865961339,0.94989265711869,Shared Geometry,3,Condition_affective
0.9985019093764621,0.9985681143970363,0.8362704947560957,0.8796875732054558,0.8579790339807758,0.9238365359895253,0.9374164003666074,Shared Geometry,4,Condition_affective
0.9983502451369098,0.9985404750705652,0.7634598515195078,0.6735797768542049,0.7185198141868563,0.9316447274161618,0.9321508266504349,Shared Geometry,5,Condition_affective
0.9985326378884957,0.9985661427583958,0.6356260273008913,0.7196311129875366,0.677628570144214,0.9423914031243686,0.9314181233539354,Shared Geometry,6,Condition_affective
0.9978503607025884,0.9978955187115488,0.6687096573111072,0.6544116727937832,0.6615606650524453,0.9445305136141124,0.9337307047503848,Shared Geometry,7,Condition_affective
0.9985886789207354,0.9985959647540856,0.7564445216704885,0.7665777285163671,0.7615111250934278,0.9443937694437552,0.941519801702054,Shared Geometry,8,Condition_affective
0.9982583439538927,0.9984149811118948,0.6943327419651608,0.5728425390583638,0.6335876405117623,0.9289400018030539,0.9125417894390067,Shared Geometry,9,Condition_affective
0.998465176742702,0.9986036560397472,0.41201028275090523,0.3368133289375058,0.3744118058442055,0.9446236318799471,0.8929040041680408,Shared Geometry,10,Condition_affective
0.9990729235269078,0.9990928251816233,0.5363900752225474,0.6354834087575074,0.5859367419900274,0.9355160217038772,0.9276938837039129,Shared Geometry,11,Condition_affective
0.9984351523641646,0.9983262877308551,0.613408255531547,0.5763840252963879,0.5948961404139674,0.9306260934376979,0.9261706100308729,Shared Geometry,12,Condition_affective
0.9979239785421513,0.9982834570878028,0.32576794801440556,0.45936486677788535,0.39256640739614546,0.9232734895186501,0.9159428502310931,Shared Geometry,13,Condition_affective
0.9988059328390846,0.9992179766962599,0.5403871264801745,0.5697640861993728,0.5550756063397737,0.9287952936916261,0.931168828377574,Shared Geometry,14,Condition_affective
0.9986505459668981,0.999018663590581,0.3696089345084369,0.2897803358617551,0.329694635185096,0.9232189090359152,0.9284155820024964,Shared Geometry,15,Condition_affective
0.9990445836801256,0.9992037176436861,0.4029450170360348,0.1951190673629235,0.29903204219947915,0.9250862158524824,0.9206707080196554,Alignable Geometry,16,Condition_affective
0.998808917000444,0.9990961721746308,0.4419648457783656,0.30448036322544314,0.37322260450190436,0.9032023320238571,0.8922788873324239,Shared Geometry,17,Condition_affective
0.9985256290466565,0.9987464368213927,0.20638393944179845,0.40501133101866893,0.3056976352302337,0.8972034247736341,0.8909461259141983,Shared Geometry,18,Condition_affective
0.9983620806311976,0.998792893199384,0.2022319046979867,0.14438394819978106,0.17330792644888388,0.8893359579656067,0.879398967882256,Alignable Geometry,19,Condition_affective
0.9976061735776746,0.9981232672775786,-0.29623346958013363,-0.1368223471300931,0.0,0.8726369963702347,0.8488697142790127,Alignable Geometry,20,Condition_affective
0.997352793808232,0.9978862302419433,0.09963839811101971,-0.19746686212650344,0.0,0.7881336504330564,0.8451224329522153,Alignable Geometry,21,Condition_affective
0.9973707084521982,0.998049505651744,0.09377122623801781,0.18751639695944378,0.1406438115987308,0.8008850283547391,0.8232670118400469,Alignable Geometry,22,Condition_affective
0.9971297521687048,0.9975410800864895,0.24987306903283424,0.20182349540555677,0.2258482822191955,0.8150922496472763,0.824600594209103,Alignable Geometry,23,Condition_affective
0.9971690535932001,0.9971447194736763,0.5248286987241091,0.031567013031033375,0.27819785587757123,0.8079935125360008,0.8221487832459017,Alignable Geometry,24,Condition_affective
0.9972440422725196,0.997353556981981,0.2665218590346048,-0.13455415947459803,0.06598384978000338,0.7995138414658264,0.812979066675902,Alignable Geometry,25,Condition_affective
0.997010303499714,0.997048801459093,-0.04564092421947619,-0.16981293803524933,0.0,0.785966600748962,0.808211204644521,Alignable Geometry,26,Condition_affective
0.9979854170299796,0.9982260962779903,-0.18894895560907377,-0.33712795936593,0.0,0.7900676125527144,0.836507853399757,Alignable Geometry,27,Condition_affective
0.9984285187881571,0.9987197726518355,-0.2701113960668513,-0.19858915785481845,0.0,0.7823720868753162,0.8299571347682986,Alignable Geometry,28,Condition_affective
