layer,relative_depth,pair_id,eval_split,shift_V_self,shift_A_self,magnitude_self,shift_V_reader,shift_A_reader,magnitude_reader,pairwise_cos
4,0.26666666666666666,P_terror-d1-v4,discovery,-0.17408114190034052,-0.14186615525451174,0.22456680514275418,-0.37374385455199155,-0.2405388998220781,0.4444585820332373,0.9937425721722495
4,0.26666666666666666,P_terror-d2-v1,discovery,-0.08410832041207428,-0.07405324534990587,0.11206289622079872,-0.18350981361341523,-0.11754195683991586,0.21792650896618115,0.9884359901135921
4,0.26666666666666666,P_terror-d2-v2,discovery,-0.024293870048732735,-0.04709374868816951,0.052990690573431684,-0.06270570410276788,-0.05306295250473392,0.08214427707116016,0.924053903979159
4,0.26666666666666666,P_terror-d2-v3,confirmation,-0.09470725660440449,-0.06597859545571971,0.11542373894412723,-0.2341461114606047,-0.13161420796696177,0.268601379838028,0.9953578939046954
4,0.26666666666666666,P_terror-d2-v4,confirmation,-0.10659854835754423,-0.12906252055320078,0.16739290523639605,-0.39826907736670236,-0.27828453799027564,0.48586062000432334,0.9636219708243928
4,0.26666666666666666,P_terror-d3-v1,discovery,-0.04049967739295113,-0.029420750145638053,0.050058010428553575,-0.2668729763537434,-0.10264812461050932,0.2859332491928148,0.966115640387178
4,0.26666666666666666,P_terror-d3-v2,discovery,-0.09027686195657925,-0.04818038909699407,0.10232918302353934,0.022994712232333292,0.033128896189036805,0.04032716892309446,-0.8898396781816515
4,0.26666666666666666,P_terror-d3-v3,confirmation,-0.00792930047738949,-0.003984989815855933,0.008874342223128691,0.02093454801110628,0.019531591382440094,0.028631073370726463,-0.9596491238653244
4,0.26666666666666666,P_terror-d3-v4,confirmation,0.07711042212253183,0.023629006965634858,0.08064953298127067,0.13965115884343948,0.05773901577122231,0.15111664404871167,0.9955190635199362
4,0.26666666666666666,P_ecstasy-d1-v1,confirmation,-0.030073819165724824,-0.039486094263624594,0.049634526686658,0.029907537696953312,0.013847198927495086,0.032957635370765063,-0.8840770856563533
4,0.26666666666666666,P_ecstasy-d1-v2,discovery,0.07665055561416612,-0.0015355581159504084,0.07666593516476423,-0.010338770712184697,-0.012151682734425684,0.015954735131529677,-0.6326214767611774
4,0.26666666666666666,P_ecstasy-d1-v3,discovery,-0.04772820318299953,-0.03709596716620922,0.06044908733036553,-0.12658504023499262,-0.07502047808642454,0.1471456575764654,0.992109229033457
4,0.26666666666666666,P_ecstasy-d1-v4,discovery,-0.018099872895829705,-0.05608341316798349,0.0589317794692807,-0.23721411279245697,-0.18750325883186303,0.30237064569908423,0.8310886351637116
4,0.26666666666666666,P_ecstasy-d2-v1,confirmation,-0.04587377767660472,-0.027297765350315473,0.05338137757161613,-0.13408090514884607,-0.0582121393495596,0.14617230344079005,0.9919234980899202
4,0.26666666666666666,P_ecstasy-d2-v2,confirmation,-0.18105048167174154,-0.14088370441946374,0.22940683312517185,-0.5088827462436205,-0.24982867992784907,0.5669003605034493,0.9790807912198876
4,0.26666666666666666,P_ecstasy-d2-v3,confirmation,0.0712509605117786,0.0015371139382045484,0.07126753884560666,-0.2543586121012731,-0.12845931047168957,0.28495630892638235,-0.9021385858194478
4,0.26666666666666666,P_ecstasy-d2-v4,confirmation,-0.19261562436399693,-0.15040786386563365,0.2443835188014023,-0.26963819088185836,-0.17765523953874407,0.32290267592203387,0.996770854851856
4,0.26666666666666666,P_ecstasy-d3-v1,confirmation,0.056572954049001645,-0.03828253412376448,0.06830850275600867,-0.32700701699094026,-0.22270414985037323,0.39563964351653463,-0.369060874244108
4,0.26666666666666666,P_ecstasy-d3-v2,discovery,0.006849885073570761,-0.014431885370064457,0.01597498797670308,-0.17174261208548547,-0.09329883335327604,0.19544870711014672,0.05446671271875612
4,0.26666666666666666,P_ecstasy-d3-v3,discovery,-0.09605163652676296,-0.07549296851495146,0.12216834767921206,-0.28891393969686785,-0.16947897784198318,0.3349543080504098,0.9908191831723051
4,0.26666666666666666,P_ecstasy-d3-v4,confirmation,-0.11065687058839124,-0.09123832296641332,0.1434202725772738,-0.29231378952850795,-0.14419080573756382,0.32594223415777945,0.973378507040799
4,0.26666666666666666,P_loathing-d1-v1,discovery,-0.04262548915984965,-0.0756348576498338,0.0868191454566738,-0.06781937832461438,-0.0614138399883708,0.09149386765491109,0.9486923498903037
4,0.26666666666666666,P_loathing-d1-v2,confirmation,-0.08756869539923962,-0.07418887774430782,0.11477049270123686,-0.27386101583456846,-0.13988066427436374,0.30751659505102974,0.9735197421203189
4,0.26666666666666666,P_loathing-d1-v3,discovery,-0.0637495059581843,-0.048926161764996756,0.08036024399519456,-0.2274840891429446,-0.11510311681141827,0.2549465401077217,0.9827205361100688
4,0.26666666666666666,P_loathing-d1-v4,discovery,-0.04200157056145137,-0.07898086453587538,0.08945450739042095,-0.33970733819333,-0.20958827017502957,0.3991595152534368,0.8631930550465469
4,0.26666666666666666,P_loathing-d2-v1,discovery,-0.04406725817221879,-0.04763628221842975,0.06489328645099483,0.040554897414490476,-0.001306913900908313,0.040575950121275454,-0.6550765981345146
4,0.26666666666666666,P_loathing-d2-v2,confirmation,0.09186868643986568,0.05845389272835444,0.10888853531609435,0.15123998534461958,0.08962538381520258,0.17580171384563667,0.9994974732482498
4,0.26666666666666666,P_loathing-d2-v3,discovery,0.011634106545283629,-0.03028249040751696,0.03244043249385507,-0.06209471505257724,-0.06503700996324557,0.0899197770372017,0.427511317728513
4,0.26666666666666666,P_loathing-d2-v4,discovery,-0.18793111899814363,-0.18755554801076357,0.2655093013013146,-0.48144986178617,-0.3194731142803473,0.5778036346042711,0.9803544160746136
4,0.26666666666666666,P_loathing-d3-v1,discovery,0.004839919376125934,-0.047781894558996285,0.04802639136156742,-0.1638451553581297,-0.08122210896769788,0.1828722666767442,0.35159468561372037
4,0.26666666666666666,P_loathing-d3-v2,confirmation,-0.13787462922480076,-0.09879691263472434,0.16961793339747314,-0.3338311941926144,-0.1616568026518812,0.3709126420866459,0.9854499968346774
4,0.26666666666666666,P_loathing-d3-v3,confirmation,-0.10456236537121555,-0.0519829373763363,0.11677120377171625,-0.24157636751748246,-0.12741871526164417,0.27312024886827724,0.9997120103397554
4,0.26666666666666666,P_loathing-d3-v4,confirmation,-0.0004452288586955788,-0.020364666027925082,0.020369532423831955,-0.27065429930731266,-0.12129453942405899,0.29659082087554056,0.4288110178679284
4,0.26666666666666666,P_amazement-d1-v1,confirmation,-0.07427558727677841,-0.07115625005303361,0.10285949050486383,-0.25235606989104253,-0.14936763406715503,0.29324780667154576,0.9737766276144595
4,0.26666666666666666,P_amazement-d1-v2,confirmation,-0.09001204697517728,-0.0648665491478626,0.11094970842239107,-0.16675584997029436,-0.054296729861787796,0.17537288380191302,0.9524353035557714
4,0.26666666666666666,P_amazement-d1-v3,discovery,-0.24465127411039678,-0.16389980229185408,0.29447816746772476,-0.42819313719034513,-0.21220042369644476,0.4778895087296439,0.9915409691947599
4,0.26666666666666666,P_amazement-d1-v4,confirmation,-0.08458195812248004,-0.11974696638618099,0.14660642413798286,-0.15544031745090336,-0.13167614622009838,0.2037162236362493,0.9681631888949442
4,0.26666666666666666,P_amazement-d2-v1,confirmation,0.018556935615698933,-0.03164574278475296,0.03668532262150545,0.02265546377329608,-0.014066832463389467,0.026667317344198666,0.8847716500303531
4,0.26666666666666666,P_amazement-d2-v2,confirmation,-0.043226317319494,-0.032218306360165094,0.053912278506134774,-0.14775426933443514,-0.07621288673676796,0.16625200212720515,0.9865334319530462
4,0.26666666666666666,P_amazement-d2-v3,discovery,0.002359610626433195,-0.00769742725203848,0.008050971904608855,0.1943266613917567,0.08395300883248202,0.2116859915528027,-0.11012694296190889
4,0.26666666666666666,P_amazement-d2-v4,discovery,-0.15448893531382257,-0.13050242907327725,0.20223183510126247,-0.36268147163354403,-0.21136086526868958,0.4197752556230564,0.9849392082155284
4,0.26666666666666666,P_amazement-d3-v1,discovery,-0.06073784684775241,-0.051975895027050356,0.07994110146579159,-0.26937832927775585,-0.1367560517898645,0.3021041244101562,0.9717994437167676
4,0.26666666666666666,P_amazement-d3-v2,confirmation,-0.04665942428862824,-0.019070705073477967,0.05040628598643039,-0.26074347842328915,-0.12937982072520526,0.29107782387389547,0.9973659596322574
4,0.26666666666666666,P_amazement-d3-v3,discovery,-0.07917787952049071,-0.061700561630749995,0.10037975847207105,-0.18710967269830547,-0.08321109996339615,0.2047782136224098,0.9704961535918457
4,0.26666666666666666,P_amazement-d3-v4,confirmation,-0.07692603604139858,-0.08396257966736087,0.11387418410438985,-0.2788860767237318,-0.1568751537043549,0.3199800894432655,0.9502646985519704
4,0.26666666666666666,P_admiration-d1-v1,confirmation,-0.15525917875538653,-0.11014196983935687,0.19035930790978114,-0.47885783302831086,-0.23177957458386267,0.53200243932415,0.9862164405063394
4,0.26666666666666666,P_admiration-d1-v2,confirmation,-0.039260045404435395,-0.05706583359088402,0.06926659027684845,-0.25972718662207184,-0.12849298585519797,0.2897734613186664,0.873345590507621
4,0.26666666666666666,P_admiration-d1-v3,confirmation,-0.1169569428578594,-0.11047140958277168,0.16088150551838173,-0.48194890190013595,-0.22851152239498607,0.5333781584486011,0.9510617918290339
4,0.26666666666666666,P_admiration-d1-v4,discovery,-0.09938878328754086,-0.12553569041740342,0.16011664439386655,-0.3932326659830281,-0.2653955456564976,0.47441197840108323,0.9531112959086456
4,0.26666666666666666,P_admiration-d2-v1,confirmation,-0.09559448736836718,-0.05940010559811881,0.11254633961301708,-0.39940421562030437,-0.1744991890718688,0.43585971876512103,0.9896379475838119
4,0.26666666666666666,P_admiration-d2-v2,confirmation,-0.3101139119289007,-0.1843446687270136,0.3607680629710983,-0.7504739708230552,-0.3411367572385138,0.8243697398753381,0.9939910049478102
4,0.26666666666666666,P_admiration-d2-v3,confirmation,-0.03323394060590168,-0.040361131653290805,0.052283035073825555,-0.30542378863450725,-0.15857724449695887,0.344137230093032,0.9198697978078377
4,0.26666666666666666,P_admiration-d2-v4,discovery,-0.07631545542446183,-0.13387440102131976,0.1540986826207809,-0.20423120305137576,-0.1894857192149475,0.278595086256413,0.9539296758353809
4,0.26666666666666666,P_admiration-d3-v1,discovery,-0.07675734845820426,-0.08930879535122926,0.11776141757563019,-0.3851588526701386,-0.17346728952903234,0.42241950987936944,0.9057428941132428
4,0.26666666666666666,P_admiration-d3-v2,discovery,-0.040927053057586704,-0.05698985050916772,0.07016314369407774,-0.12933958570326665,-0.0593913404224331,0.14232378489580017,0.8690459002293697
4,0.26666666666666666,P_admiration-d3-v3,discovery,-0.10388790092335576,-0.06475293198598919,0.1224158411278668,-0.38320404683263476,-0.19409053966746903,0.42955381397133174,0.996082551118007
4,0.26666666666666666,P_admiration-d3-v4,discovery,-0.03918822629979779,-0.04042923084528294,0.05630488244606626,-0.10393812245934564,-0.059757568785480775,0.11989203613053452,0.9612764206845505
4,0.26666666666666666,P_vigilance-d1-v1,discovery,-0.25438665860136744,-0.14075063527067488,0.29072893458248567,-0.7595376207928153,-0.3722911297330169,0.845871197451182,0.9987687763359571
4,0.26666666666666666,P_vigilance-d1-v2,discovery,-0.0669707278672611,-0.051948339570037305,0.08475676005578933,-0.3704695943028691,-0.19245786311225466,0.417477842976927,0.9837332289052958
4,0.26666666666666666,P_vigilance-d1-v3,discovery,-0.08521008366285265,-0.025847800868169735,0.08904418660165808,-0.3699934087876122,-0.17215766440226066,0.4080850205027361,0.9900782555028027
4,0.26666666666666666,P_vigilance-d1-v4,confirmation,-0.16316901564974717,-0.14071538073683243,0.21546448905566584,-0.26875680707961624,-0.18730451599671216,0.3275869397036345,0.9947021127744049
4,0.26666666666666666,P_vigilance-d2-v1,discovery,-0.17496103795618012,-0.11160847102280336,0.20752786706067172,-0.3899805307667048,-0.20768506115169183,0.44183469646765267,0.9969223218907559
4,0.26666666666666666,P_vigilance-d2-v2,discovery,-0.037339559402636446,-0.050330379157197846,0.06266888990951021,-0.2886914640130698,-0.14594219926190677,0.323483982477358,0.8940704756410086
4,0.26666666666666666,P_vigilance-d2-v3,confirmation,-0.12117268510834656,-0.07264519305212147,0.14128037262814147,-0.44233252984997895,-0.21896298516108326,0.49356140026762146,0.9967688495113661
4,0.26666666666666666,P_vigilance-d2-v4,confirmation,-0.12799987122836765,-0.1141834006247402,0.17152788698257967,-0.30690324594527585,-0.22491152002655213,0.3804928306977684,0.9953973415983778
4,0.26666666666666666,P_vigilance-d3-v1,discovery,-0.12047236887983193,-0.07732266902442397,0.1431516217462412,-0.5295891990540285,-0.2241776056064504,0.5750828797748448,0.9855550014952614
4,0.26666666666666666,P_vigilance-d3-v2,confirmation,-0.0710310917338095,-0.054985342006189875,0.08982652074100683,-0.07489394644371394,-0.04890259295115307,0.0894458876151389,0.9967779031933933
4,0.26666666666666666,P_vigilance-d3-v3,discovery,0.0571278283128942,0.04451135924684557,0.07242133573574339,0.08400470704567198,0.04313229265683427,0.0944308502326648,0.9824640715263638
4,0.26666666666666666,P_vigilance-d3-v4,confirmation,-0.002896768829515395,-0.003632177707330264,0.004645856707785866,-0.02170025464230907,0.010147354297510347,0.02395558078570123,0.23364764903690088
4,0.26666666666666666,P_rage-d4-v1,confirmation,0.06676042010123329,0.02098420496837683,0.06998064411141129,0.06627855180812503,0.027957296457903347,0.07193369763203758,0.9955262133770663
4,0.26666666666666666,P_rage-d4-v2,confirmation,-0.03650879201485946,-0.00733408675238767,0.03723816218445553,-0.13935504669627274,-0.060312921647853734,0.15184688853387976,0.9779866535753736
4,0.26666666666666666,P_rage-d4-v3,discovery,0.08140641594705311,0.049752743555045775,0.09540618454061965,0.35526251698777234,0.19493247433906769,0.40522848558367475,0.9989076922387501
