w_p555_mean,w_exact_neutral_pct,r_p555_mean,r_exact_neutral_pct,s_p555_mean,s_exact_neutral_pct,model
2.8353193362440576,1.3,2.947693890889477,0.8,3.294798555516653,1.3,gemma_base
8.738775246282394e-05,0.0,3.763945091628178e-05,0.0,0.00020071221728317157,0.0,gemma_instruct
0.7849916609419416,0.0,0.8054820193583923,0.0,0.7760908523144003,0.0,llama_base
0.008978459951072904,0.0,0.005574266149969807,0.0,0.015599026713965689,0.0,llama_instruct
0.4003285542352444,0.0,0.3351429110038562,0.0,0.5217113373761897,0.0,olmo_base
8.043423071172965,77.5,8.97009013331886,88.3,7.582483494861653,77.9,olmo_instruct
1.0986527675551105,0.5,1.0909843494953644,1.0,1.1818192114090698,0.8999999999999999,qwen_base
1.1781300234195562,15.4,0.9776816868370061,6.1,1.6801677186779655,42.0,qwen_instruct
