r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,is_held_out,layer,relative_depth,target
-1.2720633979967393,-1.41451197872345,-2.8894324392092616,-3.061517856896441,0.0,0.9605428577370327,-1.6376605943865368,Operational: Alignable Geometry,True,10,0.37037037037037035,Valence_human
-1.6082017946481222,-1.9231701488560486,-4.423246811582713,-3.0543896982822485,0.0,0.9605428577370327,-2.332238696396598,Operational: Alignable Geometry,True,10,0.37037037037037035,Arousal_human
-1.2936407007532833,-1.1712709742806489,-3.0447469149144686,-2.5007395008180584,0.0,0.956704078285218,-1.6022234670209188,Operational: Alignable Geometry,True,11,0.4074074074074074,Valence_human
-1.7476642636201394,-1.9748571963319108,-5.34791741090906,-4.039037787950753,0.0,0.956704078285218,-2.435473760476975,Operational: Alignable Geometry,True,11,0.4074074074074074,Arousal_human
-1.1230426924908188,-1.1072732278617647,-3.7667202756675344,-2.953796250776029,0.0,0.9447775540749976,-1.5794769689885944,Operational: Alignable Geometry,True,12,0.4444444444444444,Valence_human
-1.9389544545429827,-1.891786290831944,-6.615900673902851,-4.183334297979198,0.0,0.9447775540749976,-2.620999939161775,Operational: Alignable Geometry,True,12,0.4444444444444444,Arousal_human
-0.9177121421113417,-0.9926843917386654,-3.094948068819022,-2.6175038738605894,0.0,0.9368496960923032,-1.5224667531502294,Operational: Alignable Geometry,True,13,0.48148148148148145,Valence_human
-1.9190091071392845,-2.219535984891104,-5.814058682509473,-4.284798167869486,0.0,0.9368496960923032,-3.1425681179765155,Operational: Alignable Geometry,True,13,0.48148148148148145,Arousal_human
-0.9946595130194889,-1.0337496724692605,-3.1201874534238403,-2.827207874093967,0.0,0.9207847807647637,-1.5744916870649361,Operational: Alignable Geometry,True,14,0.5185185185185185,Valence_human
-1.6918479253216154,-1.8639593368353427,-4.441792945523519,-3.802075869178606,0.0,0.9207847807647637,-2.951131029477583,Operational: Alignable Geometry,True,14,0.5185185185185185,Arousal_human
-1.054460193728989,-0.9684831816692907,-5.099613142997135,-3.344933312596212,0.0,0.9050140981135291,-1.5766288717130048,Operational: Alignable Geometry,True,15,0.5555555555555556,Valence_human
-2.2089134407598445,-2.0224466960610266,-7.972179339572508,-5.838972942485651,0.0,0.9050140981135291,-3.3365431619364,Operational: Alignable Geometry,True,15,0.5555555555555556,Arousal_human
-0.757179902673379,-0.9219672370813152,-3.8245012347974523,-3.8677152122263356,0.0,0.896865410828139,-1.3950760431691411,Operational: Alignable Geometry,True,16,0.5925925925925926,Valence_human
-1.6808794394669606,-2.136973759003303,-7.776241943686449,-5.879311917181954,0.0,0.896865410828139,-3.0185890108139466,Operational: Alignable Geometry,True,16,0.5925925925925926,Arousal_human
-0.8446851192857194,-0.9297715305296892,-3.9116030687390895,-3.891783324493727,0.0,0.8914248991875052,-1.6309886662529633,Operational: Alignable Geometry,True,17,0.6296296296296297,Valence_human
-1.8981355469361727,-2.122079404111536,-5.642351048249741,-4.80131488844415,0.0,0.8914248991875052,-3.2129894160300303,Operational: Alignable Geometry,True,17,0.6296296296296297,Arousal_human
