r2_within_r,r2_within_s,r2_cross_r_to_s,r2_cross_s_to_r,direct_transfer_score,rsa_correlation,r2_aligned_transfer,geometry_pattern,layer,target
0.09506565641955711,0.09506565641955711,0.09506565641955711,0.09506565641955711,0.09506565641955711,0.9999999999999998,0.09506565473743367,Alignable Geometry,0,Condition_affective
0.8788119450216901,0.8840149163002019,0.8756063950358344,0.8680839013658953,0.8718451482008649,0.999952851322718,0.8838048370880913,Shared Geometry,1,Condition_affective
0.985000078428733,0.9869316870930374,0.9245938849720424,0.9271955305574371,0.9258947077647397,0.9996483171722319,0.984852245279731,Shared Geometry,2,Condition_affective
0.9864118414763692,0.988723851672605,0.9370916862920937,0.9282096673292192,0.9326506768106564,0.9994045263755251,0.9866029218516028,Shared Geometry,3,Condition_affective
0.9882549422307256,0.9903779004471244,0.9318865842709347,0.9282225982215528,0.9300545912462438,0.9991324119580444,0.9873747947902962,Shared Geometry,4,Condition_affective
0.9881266515591973,0.9898207494168924,0.9097947397944227,0.9159954507579632,0.912895095276193,0.9986603956979835,0.9844494150406731,Shared Geometry,5,Condition_affective
0.9934866321073541,0.9945982576517642,0.7801885291261416,0.8130519360100749,0.7966202325681082,0.9983930204768926,0.9849589499191431,Shared Geometry,6,Condition_affective
0.9907811668399661,0.992086396616572,0.7494265829306653,0.7228234740884882,0.7361250285095768,0.9975004648997347,0.9803299860791554,Shared Geometry,7,Condition_affective
0.9909755369889763,0.9923865187899242,0.6637345151489934,0.627644125434806,0.6456893202918996,0.9916414225436224,0.9737720763304969,Shared Geometry,8,Condition_affective
0.9925828011550051,0.9941267129215551,-0.02627104028964533,0.14390209482966398,0.05881552727000933,0.9855553787100787,0.9518145959664719,Alignable Geometry,9,Condition_affective
0.9938274453817184,0.9955856765966585,-0.41849415061918327,0.05986565661848642,0.0,0.9853881129092146,0.9315335316150751,Alignable Geometry,10,Condition_affective
0.9931010526927577,0.9950481542719332,-0.2179930943697077,-0.7497406931785797,0.0,0.9878321618718643,0.9203098402572296,Alignable Geometry,11,Condition_affective
0.9939286594223085,0.9952422737542409,-0.26333724525037505,-0.6733821140856264,0.0,0.9885044955814812,0.9292806460246035,Alignable Geometry,12,Condition_affective
0.993311286516238,0.995121648083603,-0.9253031814564403,-1.3130758941055394,0.0,0.9853078464026593,0.9241868386722353,Alignable Geometry,13,Condition_affective
0.9932384759323349,0.995200030624681,-0.24452844388935868,-0.3877277289346728,0.0,0.9865607930845509,0.9188322813595554,Alignable Geometry,14,Condition_affective
0.9909525793498647,0.9939758918359394,-0.21941235881901466,-0.5333892543162264,0.0,0.9851849562094829,0.9017053945463909,Alignable Geometry,15,Condition_affective
0.9895516984997536,0.9924576465349484,0.04585757019914205,-1.3095327614469023,0.0,0.9865294967007514,0.9033804563154032,Alignable Geometry,16,Condition_affective
0.9884853079425514,0.9907533538013623,-0.5347736952685791,-0.429234306725949,0.0,0.987123949619753,0.9045969572915262,Alignable Geometry,17,Condition_affective
0.9853897743181735,0.9878382379368198,-0.3671183655684813,-1.0515977828893672,0.0,0.9872412473167196,0.8978493654267863,Alignable Geometry,18,Condition_affective
0.9812511744116497,0.9843335131482754,-0.39331801620553586,-1.5872250814112703,0.0,0.987224780247318,0.8865124239577661,Alignable Geometry,19,Condition_affective
0.9790918447291886,0.9845186757980543,-0.8718866545759574,-1.8729603303174787,0.0,0.9853799755748542,0.8927575563829371,Alignable Geometry,20,Condition_affective
0.9787045572091017,0.9831083726631655,-1.5212709654354835,-1.925647561841429,0.0,0.9856057188749514,0.8866627783555296,Alignable Geometry,21,Condition_affective
0.9779552703033085,0.9830237598952235,-1.7608206967962232,-1.0718222322850806,0.0,0.9864491313023538,0.8970578490298986,Alignable Geometry,22,Condition_affective
0.9787775810203744,0.9824366256397487,-2.1661320288849457,-0.8507337964203943,0.0,0.9844042355834015,0.8978597716085581,Alignable Geometry,23,Condition_affective
0.9789862630892504,0.9825530342693882,-2.0292787968465507,-1.1864475265424859,0.0,0.9840763064127124,0.8921042478197098,Alignable Geometry,24,Condition_affective
0.9790353617138745,0.9826242662980634,-1.679483108858324,-1.2478181359775475,0.0,0.9860219361566588,0.8946376683396451,Alignable Geometry,25,Condition_affective
0.9718709699186039,0.9764079826235098,-1.449445787254874,-1.4618422334045507,0.0,0.988524670947062,0.8945413862101251,Alignable Geometry,26,Condition_affective
